word_id,long_sentence_id,segment_index,role,role_label,text,gloss,level,spine
d1e8a6f6-488f-45e8-bb3f-6737ead73603,3e1e0270-c44a-4a51-a346-784ed3907186,5,obj,宾语, employee complaints about back pain,员工关于背痛的投诉,0,true
d1e8a6f6-488f-45e8-bb3f-6737ead73603,3e1e0270-c44a-4a51-a346-784ed3907186,6,appos,同位语,", a problem that",这个问题,1,false
d1e8a6f6-488f-45e8-bb3f-6737ead73603,3e1e0270-c44a-4a51-a346-784ed3907186,7,pred,从句谓语, previously accounted for nearly a third of all sick leave requests in the company,此前占公司所有病假申请的近三分之一,1,false
d1e8a6f6-488f-45e8-bb3f-6737ead73603,3e1e0270-c44a-4a51-a346-784ed3907186,8,,,.,,0,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,1,adv,时间状语,When the newly implemented policy,当新推行的政策未能带来预期的效率提升时,1,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,2,attr,定语从句,", which was designed to streamline the approval process and reduce bureaucratic delays",这项政策旨在简化审批流程并减少官僚拖延,2,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,3,pred,从句谓语,", failed to produce the anticipated efficiency gains",未能带来预期的效率提升,1,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,4,subj,主语,", the management team",管理团队,0,true
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,5,pred,谓语, initiated a thorough adjustment,着手进行彻底调整,0,true
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,6,attr,后置定语, of the operational framework,对运营框架的,1,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,7,adv,目的状语,", so that the underlying structural issues could be addressed before they escalated into more serious systemic failures",以便在潜在的结构性问题升级为更严重的系统性失败之前将其解决,1,false
fcdd5ab8-3884-46c4-a5d0-477ac9cf7614,ba69a40c-8f25-4131-8f90-3c0c7f9ab4b8,8,,,.,,0,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,1,adv,时间状语,After a educational network expanded its reach into remote districts,教育网络扩展到偏远地区后,1,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,2,subj,主语,", the administrators implemented a strict data-compression protocol",管理员实施了一套严格的数据压缩协议,0,true
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,3,attr,定语从句,", which was designed to minimize bandwidth consumption during peak hours",该协议旨在高峰时段尽量减少带宽消耗,1,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,4,adv,原因状语,", because the existing infrastructure could not handle the surge in traffic",因为现有基础设施无法应对流量激增,1,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,5,attr,定语从句, that occurred when students accessed video lectures simultaneously,学生同时访问视频讲座时出现的流量激增,2,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,6,appos,同位语,", a problem that had been overlooked during the initial planning phase",这个问题在最初规划阶段被忽视了,1,false
e61eaf17-9528-466b-9f98-e7e2cc75e59a,9a92ae98-34c0-481d-bd3c-1dfedf3cb91c,7,,,.,,0,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,1,adv,方式状语,Helped by scientific tools,在科学工具的帮助下,0,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,2,attr,定语从句, that measure neural responses to subtle environmental changes,这些工具测量神经系统对细微环境变化的反应,1,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,3,subj,主语,", researchers have gradually",研究人员逐步地,0,true
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,4,pred,谓语, refined their understanding,完善了他们的理解,0,true
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,5,obj,宾语, of how the human sense of smell operates,关于人类嗅觉如何运作,1,true
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,6,adv,时间状语, when exposed to complex chemical mixtures,当接触到复杂化学混合物时,2,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,7,attr,定语从句,", which often trigger emotional memories",这些混合物往往触发情绪记忆,1,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,8,adv,时间状语, before conscious recognition occurs,在意识识别发生之前,2,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,9,appos,同位语,", a phenomenon that",这一现象,1,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,10,pred,从句谓语, challenges traditional models of perception,对传统的感知模型提出挑战,1,false
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,d0550bd8-3397-478a-add3-8323d29683b7,11,,,.,,0,false
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,1,adv,介词短语,In a public review of the newly implemented educational policy,在对新实施的教育政策进行公开审查时,1,false
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,2,subj,主语,", the committee members",委员会成员,0,true
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,3,attr,定语从句,", who had previously been unaware of the potential consequences",他们此前一直未意识到潜在后果,1,false
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,4,pred,谓语,", became increasingly sensitive",愈发关注,0,true
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,5,obj,宾语, to the subtle shifts in student engagement,对学生参与度的细微变化,0,true
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,6,adv,原因状语, because the data revealed a significant decline in participation rates,因为数据显示参与率显著下降,1,false
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,7,attr,定语从句,", which prompted a thorough reassessment of the policy's long-term viability",这促使对政策的长期可行性进行彻底重估,2,false
4ff85862-d1a1-4372-8400-ce9d81b51186,be7c664c-3e95-41ee-ba94-ebf7a11805c1,8,,,.,,0,false
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,1,adv,条件状语,If environmental institutions fail to demonstrate sufficient sensitivity to the complex interplay between industrial expansion and ecological preservation,如果环境机构未能对工业扩张与生态保护之间复杂的相互作用表现出足够的敏感,1,false
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,2,subj,主语,", the resulting regulatory gaps",由此产生的监管空白,0,true
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,3,attr,定语从句,", which often emerge when short-term economic gains overshadow long-term sustainability goals",这些空白往往在短期经济收益压过长期可持续目标时出现,1,false
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,4,pred,谓语,", may irreversibly damage",可能会不可逆转地损害,0,true
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,5,obj,宾语, fragile ecosystems that countless rural communities depend on for their livelihoods,脆弱的生态系统，无数农村社区的生计正依赖这些生态系统,0,true
78dc601d-11b2-4450-a424-bc72da0298dd,10bce9f2-88d4-4673-a8ec-d41225dc7c2b,6,,,.,,0,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,1,subj,主语,Digital community platforms,数字社区平台,0,true
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,2,attr,定语从句,", which initially served as simple tools for sharing information",它们最初只是分享信息的简单工具,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,3,pred,谓语,", have gradually acquired",已逐渐获得,0,true
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,4,obj,宾语, the power to reshape public opinion,重塑公共舆论的力量,0,true
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,5,adv,方式状语, by amplifying certain voices,通过放大某些声音,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,6,adv,方式状语, while marginalizing others,同时将另一些声音边缘化,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,7,appos,同位语,", a phenomenon that",这一现象,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,8,pred,从句谓语, has drawn increasing scrutiny,已引起越来越多的审视,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,9,adv,介词短语, from media scholars,来自媒体学者,1,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,10,attr,后置定语, concerned about the long-term implications for democratic discourse,担忧对民主话语的长期影响,2,false
4db5cee1-dc49-497f-8e51-acdfe11848af,e09f4a0a-e27e-4fe3-acde-b8673acca1ca,11,,,.,,0,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,1,adv,时间状语,When medical researchers first proposed a community-based intervention to reduce chronic disease rates,当医学研究者首次提出以社区为基础的干预来降低慢性病发病率时,1,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,2,subj,主语,", they felt",他们感到,0,true
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,3,scomp,表语, surprisingly powerless,出人意料地无力,0,true
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,4,adv,程度状语, to influence local health policies,去影响地方卫生政策,1,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,5,adv,原因状语,", because the decision-making process remained dominated by administrative officials",因为决策过程仍然由行政官员主导,1,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,6,attr,定语从句, who prioritized short-term budget concerns over long-term public health benefits,这些官员优先考虑短期预算问题而非长期公共卫生收益,2,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,7,adv,结果状语,", leaving the researchers with little authority to implement their evidence-based recommendations",结果研究者几乎没有权力来实施他们基于证据的建议,1,false
a19a690b-f4ab-4fc6-9a59-1f39afe48439,dbcb0739-3fc8-4da1-bd44-9ccc40cd0014,8,,,.,,0,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,1,adv,时间状语,When the research team decided to analyze the data apart from the original context,当研究团队决定脱离原始语境来分析数据时,1,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,2,pred,谓语,", they discovered",他们发现,0,true
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,3,obj,宾语从句, that the variables,这些变量实际上相互作用,1,true
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,4,attr,定语从句,", which had previously seemed unrelated",之前看似互不相关,2,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,5,pred,从句谓语,", actually interacted",实际上相互作用,1,true
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,6,adv,方式状语, in ways that could significantly alter the project's outcome,以可能显著改变项目结果的方式,2,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,7,adv,结果状语,", so they had to revise their initial hypothesis",因此他们不得不修改最初的假设,1,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,8,adv,时间状语, before proceeding further,在继续推进之前,2,false
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,b0bd5eff-5839-4b79-9546-7f5fc7193876,9,,,.,,0,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,1,adv,原因状语,Facing an unexpected financial setback,因为面临突如其来的财务挫折,1,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,2,adv,时间状语, after the company abruptly terminated his contract,在公司突然终止他的合同之后,2,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,3,subj,主语,", the young architect",这位年轻建筑师,0,true
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,4,attr,定语从句,", who had just rented a spacious apartment overlooking the river",他刚刚租下一套俯瞰河景的宽敞公寓,1,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,5,pred,谓语,", was forced to reconsider his monthly budget",不得不重新考虑每月的预算,0,true
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,6,adv,目的状语, so that he could still afford the rent,以便他仍能负担得起房租,1,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,7,adv,时间状语, while searching for a new position,在寻找新职位的同时,2,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,8,adv,地点状语, in a competitive market,在竞争激烈的市场上,3,false
d308a291-1a36-428e-9f2c-f7b2eee551c8,af5e451e-a709-46d8-b599-048c017aebfc,9,,,.,,0,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,1,subj,主语,These urban campaigns,这些城市宣传活动,0,true
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,2,attr,定语从句,", which initially focused on raising awareness about recycling",最初聚焦于提高人们对回收利用的认识,1,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,3,pred,谓语,", have gradually shifted",已逐渐转向,0,true
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,4,obj,宾语, toward encouraging residents to reduce waste at the source,鼓励居民从源头减少垃圾,0,true
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,5,adv,原因状语,", because the physical strength required to sort and transport massive amounts of recyclables",因为分拣和运输大量可回收物所需的体力,1,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,6,pred,从句谓语, has proven to be,已被证明是,1,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,7,scomp,表语, a significant barrier,一大障碍,1,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,8,adv,介词短语, for many households,对许多家庭来说,1,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,9,appos,同位语,", particularly those with elderly members or limited access to collection points",尤其是那些有老人或难以到达回收点的家庭,2,false
a8af2796-01af-4e10-8553-b2a438f33730,63b30a6b-5d48-43ff-8be1-19ce9a921ade,10,,,.,,0,false
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,1,subj,主语,Young long-term analysts,年轻的长期分析师们,0,true
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,2,attr,定语从句,", whose work involves tracking subtle shifts in consumer behavior across multiple regions",他们的工作涉及追踪多个地区消费者行为的细微变化,1,false
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,3,pred,谓语,", have proposed",已经提出,0,true
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,4,obj,宾语从句, that companies strengthen their data governance frameworks,公司应加强数据治理框架,1,true
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,5,adv,原因状语, because inconsistent practices often undermine the reliability of market forecasts,因为不一致的做法往往会削弱市场预测的可靠性,1,false
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,6,appos,同位语,", a concern that",这种担忧,1,false
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,7,pred,从句谓语, has grown as digital platforms collect increasingly diverse information,随着数字平台收集的信息日益多样化而加剧,2,false
3fef47a5-4c66-47b1-a562-e118d256519f,b4b679be-42e5-4b12-8e18-2ffb5a359400,8,,,.,,0,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,1,adv,时间状语,Before local researchers could finalize the updated version of the regional climate model,在当地研究人员能够定稿区域气候模型的更新版本之前,0,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,2,subj,主语,", they had to",他们必须,0,true
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,3,pred,谓语, incorporate feedback,整合反馈,0,true
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,4,attr,后置定语, from multiple field stations,来自多个野外站点的,1,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,5,attr,定语从句,", which had been collecting data",这些站点一直在收集数据,1,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,6,adv,条件状语, under extreme weather conditions,在极端天气条件下,2,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,7,attr,定语从句, that frequently disrupted communication networks,这种天气经常中断通信网络,2,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,8,adv,结果状语,", thereby delaying the entire validation process by several months",从而把整个验证过程推迟了好几个月,1,false
07f9d1ff-f0b5-461e-b958-99e36372f145,ee5cfffc-3c4a-4c85-be6c-21eabdc61b09,9,,,.,,0,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,1,adv,条件状语,If a structural column in a heritage building,如果历史建筑中的一根结构柱,1,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,2,attr,定语从句,", which has withstood centuries of environmental stress",它已经承受了数百年的环境压力,2,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,3,pred,谓语,", begins to show microscopic cracks",开始出现微小的裂缝,1,true
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,4,adv,原因状语, due to prolonged moisture intrusion,因为长期的水分侵入,2,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,5,subj,主语,", the preservation team",保护团队,0,true
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,6,pred,谓语, must immediately assess,必须立刻评估,0,true
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,7,obj,宾语从句, whether the damage is merely superficial or indicative of a deeper compromise to the load-bearing capacity,这种损坏究竟是表面的，还是表明其承重能力已受到更深层次的损害,1,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,8,adv,原因状语,", because any delay in reinforcing the column could lead to catastrophic failure",因为加固柱子的任何延误都可能导致灾难性的倒塌,1,false
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,0db98fe7-6c33-4ec4-b720-49d73be51526,9,,,.,,0,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,1,subj,主语,These seasoned columnists,这些资深专栏作家,0,true
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,2,attr,定语从句,", whose incisive commentaries on educational reform have sparked intense public debate",他们对教育改革发表的犀利评论引发了激烈的公众讨论,1,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,3,pred,谓语,", often argue",常常主张,0,true
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,4,obj,宾语从句, that standardized testing,标准化考试,1,true
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,5,adv,让步状语,", while providing a seemingly objective benchmark for academic achievement",虽然看似为学业成绩提供了一个客观的标尺,2,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,6,pred,从句谓语,", inadvertently narrows the curriculum",在无意中使课程范围变窄,1,true
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,7,adv,原因状语, because schools,因为学校在提高分数的压力下倾向于优先进行应试训练，而不是培养批判性思维,2,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,8,adv,介词短语,", under pressure to boost scores",在提高分数的压力下,3,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,9,pred,从句谓语,", tend to prioritize test-oriented drills over fostering critical thinking",倾向于优先进行应试训练，而不是培养批判性思维,2,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,10,appos,同位语,", a trend that",这一趋势,1,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,11,pred,从句谓语, ultimately undermines the very purpose of education,最终损害了教育的根本目的,2,false
6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,4009dfd6-c630-40d8-bfd6-2572ea358443,12,,,.,,0,false
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,1,subj,主语,Students facing interdisciplinary expectations,面临跨学科要求的学生,0,true
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,2,pred,谓语, often discover,常常发现,0,true
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,3,obj,宾语从句, that what truly deepens their understanding of a complex historical period is not a single textbook but a carefully compiled volume of primary sources,真正加深他们理解的不是一本教科书，而是一本精心编纂的原始资料集,1,true
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,4,attr,定语从句,", which, because it includes letters, official records, and personal diaries from multiple perspectives, allows them to reconstruct events with a nuance",它因为包含了来自多个视角的信件、官方记录和个人日记，让他们能够以一种细腻去重构事件,1,false
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,5,attr,定语从句, that secondary accounts rarely provide,二手记述很少提供这种细腻,2,false
d7cb1798-df86-4fd7-a98d-4cc19b831d58,baecb58a-3104-4530-a84e-9253ab5c1221,6,,,.,,0,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,1,subj,主语从句,How a hastily fabricated excuse,一个仓促编造的借口怎么能被接受,0,true
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,2,attr,后置定语,", offered without any supporting evidence or credible witnesses",没有任何证据或可信证人作支撑,1,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,3,pred,从句谓语,", could be accepted",居然能被接受,1,true
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,4,adv,方式状语, as a valid reason,作为一个正当理由,1,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,5,attr,后置定语, for missing the critical project deadline,错过关键项目截止日期的,2,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,6,pred,谓语, remains a mystery,仍然是个谜,0,true
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,7,adv,介词短语, to the entire management team,对整个管理层来说,0,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,8,attr,定语从句,", which had previously emphasized the importance of accountability and transparency in all departmental communications",管理层此前一直强调责任与透明,1,false
aa2c8716-ea78-4362-8c30-d51546c7ee02,72c0cf02-6c3c-4d3a-9c70-4236c0aefcee,9,,,.,,0,false
4f2a0c06-5c46-416d-9982-c51addcc864a,4f4655b6-7aab-4389-9427-536ab44e780d,1,subj,主语从句,That the committee would eventually accuse the former director of financial misconduct,委员会最终会指控这位前主管财务不当,0,true
4f2a0c06-5c46-416d-9982-c51addcc864a,4f4655b6-7aab-4389-9427-536ab44e780d,2,adv,让步状语,", despite his long-standing reputation for integrity",尽管他长期以来以正直著称,1,false
4f2a0c06-5c46-416d-9982-c51addcc864a,4f4655b6-7aab-4389-9427-536ab44e780d,3,pred,谓语,", came as a shock",让人感到震惊,0,true
4f2a0c06-5c46-416d-9982-c51addcc864a,4f4655b6-7aab-4389-9427-536ab44e780d,4,obj,宾语, to those,对那些曾与他密切共事的人,0,true
4f2a0c06-5c46-416d-9982-c51addcc864a,4f4655b6-7aab-4389-9427-536ab44e780d,5,attr,定语从句, who had worked closely with him,他们曾与他密切共事,1,false
