word_id,relation_type,related_index,related_word_id,spelling,display_text,meaning
0af007ef-0560-45f4-9fb0-d51912c7bbbf,near_synonym,1,5261fe5d-fc83-4e98-8cc2-72281f89ebf0,expect,expect,vt. 预料；预计
0af007ef-0560-45f4-9fb0-d51912c7bbbf,derivative,1,6d3ab4d5-44ce-4771-81f3-f9ca3b6f1423,anticipation,anticipation,n. 预料；预计
d9ac0762-1173-49bd-8c20-03e79c322798,near_synonym,1,791c2526-2417-4d94-ba54-e1effecc1e59,constituent,constituent,n. 成分
d9ac0762-1173-49bd-8c20-03e79c322798,near_synonym,2,b91133e3-1062-4d0e-817c-eb19c19cc7f9,element,element,n. 组成部分；成分
2bbdc457-fd84-4f36-9280-21793eace5b7,near_synonym,1,6f827cdb-ef92-4e16-bd34-141191f48e60,allocate,allocate,vt. 分配
2bbdc457-fd84-4f36-9280-21793eace5b7,derivative,1,3a2b7741-bd52-4264-9dda-adc119fae7bc,assignment,assignment,n. 任务
3a2b7741-bd52-4264-9dda-adc119fae7bc,near_synonym,1,72fba08d-34a6-4d5d-8a0c-1a5369696256,task,task,n. 任务
3a2b7741-bd52-4264-9dda-adc119fae7bc,near_synonym,2,0e650785-747d-4e60-93d2-3e20b5c2ae33,allocation,allocation,n. 分配
da56a481-7a5f-424e-8276-4f444a9b3e19,near_synonym,1,fba47880-df92-4c83-be9f-98e7278ebf03,training,training,n. 训练
da56a481-7a5f-424e-8276-4f444a9b3e19,derivative,1,8be809ee-1b01-4b1e-94e8-5636dfd035c6,disciplinary,disciplinary,a. 有关纪律的
140b2d2c-cf43-4bf1-99ad-33665831d89b,antonym,1,e4bd0111-940c-4b99-a474-8912d89e3ffb,exclude,exclude,vt. 排除（……的可能性）
140b2d2c-cf43-4bf1-99ad-33665831d89b,antonym,2,8fafca74-fb35-4621-a60d-b588917c0f46,include,include,v. 包含
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,near_synonym,1,5d25fe2d-cf02-4c3e-9c63-529388e3d27d,justice,justice,n. 法官
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,derivative,1,a57ffa71-479f-42e4-9814-066d46d62aca,judgement,judgement,n. 判断力
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,antonym,1,96e21892-c4b0-4981-bd4c-6497bef36aaf,injustice,injustice,n. 不公正
bac2b77e-1302-48e8-92c4-6f83ebe1e568,near_synonym,1,04be1e86-bab7-4ea9-ac92-825c587c532a,defend,defend,vt. 为……辩解（或辩护）
bac2b77e-1302-48e8-92c4-6f83ebe1e568,derivative,1,1a31f49b-e517-4385-8616-ce2bd51d2844,justification,justification,n. 正当理由
9f60e575-0b80-4e9c-ba66-25e4bd2e2075,near_synonym,1,17641857-f7cc-4c35-b32b-a258d596e0a8,thorough,thorough,a. 彻底的
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,near_synonym,1,f2e9b616-bcb0-427d-a3f7-2620e47cd0ed,source,source,n. 起源
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,derivative,1,9c362c65-5a6f-4d39-aef4-0d4360e42f99,original,original,a. 起初的；原来的
9c362c65-5a6f-4d39-aef4-0d4360e42f99,near_synonym,1,7c09d6b3-8172-457c-86f7-15ea8e68fee1,initial,initial,a. 最初的
9c362c65-5a6f-4d39-aef4-0d4360e42f99,derivative,1,37c5dffe-05a2-4edd-a5b7-7e33cd61b03b,originally,originally,ad. 起初；原来
2c71f5e4-4cf9-4874-bde6-62649883c7e3,antonym,1,91e62da3-9ff3-4840-ae89-c5b0dcb8c199,objective,objective,a. 客观的
2c71f5e4-4cf9-4874-bde6-62649883c7e3,derivative,1,e243f1a0-c844-4c2e-b852-38b44424e0ca,subjectively,subjectively,adv. 主观地
d00e0e1d-8931-45f8-a494-994c332ac527,derivative,1,11e29b4b-f92b-44a5-adc0-e1bbc36ccb39,transmission,transmission,n. 传送
338f4c58-2a30-417a-b30e-0bd2295e1abf,derivative,1,5ff110be-679d-4d51-b6b3-38cda4fc53f1,accidental,accidental,a. 意外的
6d2b4ccb-1277-4a39-9563-1d57b42b0541,near_synonym,1,d46bc329-5217-4538-b801-2fa3b325f2e6,quality,quality,n. 特点；品质
6d2b4ccb-1277-4a39-9563-1d57b42b0541,near_synonym,2,87a25acf-12d6-4715-9ad9-e4630a1f1edb,typical,typical,a. 特有的
37350da0-3612-4b2e-9897-5590785837ee,near_synonym,1,45fa8a8f-5fd3-4a00-88c7-90212e0d07b7,desperation,desperation,n. 绝望
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,near_synonym,1,49ffb530-d891-4b25-957e-eccc2c19b0df,conflicting,conflicting,a. 冲突的
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,near_synonym,2,dcdcadbe-fa7e-4294-914b-4653cf4adea9,collision,collision,n. 冲突
688831db-5cec-451e-9797-c687c02ded92,near_synonym,1,6c5b7e54-6bcf-46c4-85dc-22b87ea0b088,internal,internal,a. 国内的
688831db-5cec-451e-9797-c687c02ded92,derivative,1,d5614ef7-c2ea-4053-b351-e10c06b805c8,domesticate,domesticate,vt. 驯养
34799d1d-9dee-433b-bf12-781f87fde136,near_synonym,1,13d51750-674a-40b1-bd57-06b2a334314e,present,present,vt. 提交
34799d1d-9dee-433b-bf12-781f87fde136,derivative,1,42110a45-3489-426a-9e01-f0a999a0bbf7,submission,submission,n. 提交；屈服
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,near_synonym,1,dd5e022a-6fc0-45e5-9056-8dd69851e211,chase,chase,v. 追求
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,derivative,1,1889d94f-1324-43cb-99b2-ca52fb46a3e7,pursuit,pursuit,n. 追求
6a2e8bcc-f9d8-42e0-b20e-b4b15a3592c1,near_synonym,1,b91133e3-1062-4d0e-817c-eb19c19cc7f9,element,element,n. 成分；要素
e50c0ac8-e75f-4434-85b9-703d89759541,near_synonym,1,7dd85047-0351-4ae5-84f5-48831c17e520,assurance,assurance,n. 保证；担保
100b3cdf-7767-4415-b459-9869e3a426a2,near_synonym,1,4e4a56ae-8b76-4c89-9a7f-c6837a5bd0dd,boom,boom,n. 繁荣
100b3cdf-7767-4415-b459-9869e3a426a2,antonym,1,02d538e6-d83b-4d2d-abc9-c47b82f8f741,decline,decline,n. 衰落
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,near_synonym,1,73791828-1dde-438b-b127-0eac9bcd0099,flourishing,flourishing,a. 繁荣的；兴旺的
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,near_synonym,2,59a2e573-2e07-4d71-a277-5992f5791ddb,wealth,wealth,n. 富裕的
a19db34f-8590-4904-8767-ac640a8c217c,near_synonym,1,e06f3f57-bcdc-460c-9703-b2af5d0a2c93,pledge,pledge,vt. 许诺
a19db34f-8590-4904-8767-ac640a8c217c,derivative,1,709d2c40-fbe8-4c6e-a2f0-38f9e683bca1,commitment,commitment,n. 承诺
8518478a-0068-46fa-8a94-c9e52664b0e5,near_synonym,1,5a19a074-009a-4433-b3e1-1e566efbc23f,commission,commission,n. 委员会
8518478a-0068-46fa-8a94-c9e52664b0e5,near_synonym,2,e0c1b0cb-e30f-48c8-8671-7c4c31748601,council,council,n. 委员会
38644c88-1825-4205-b3d5-791917cd0b1e,near_synonym,1,1f5e7611-cbd1-4bea-82a4-0c1d50e61a05,knowledge,knowledge,n. 知识
38644c88-1825-4205-b3d5-791917cd0b1e,near_synonym,2,fd7cd505-481a-4243-8f24-1fe7b6046637,technique,technique,n. 技能
f3cde8bd-c24b-4ef1-b811-77bcec331660,derivative,1,64612f4d-beb3-4164-a36c-7f079405ed6d,immigration,immigration,n. 移居（入境）
54a34a23-f212-4873-a02b-22407ce57c7c,near_synonym,1,ef625331-a691-448f-b71a-a3e184b45e9e,conception,conception,n. 概念；观念
54a34a23-f212-4873-a02b-22407ce57c7c,derivative,1,8c305b15-feda-47e8-82b5-77924ab4956a,notional,notional,a. 理论上的
1acd9334-d4dc-49e6-8be1-e9cbc1b23a22,near_synonym,1,6536d59b-ee2e-49e8-8b44-0f3b5e4ca6db,confront,confront,vt. 对抗
1acd9334-d4dc-49e6-8be1-e9cbc1b23a22,derivative,1,922257db-6fd5-4a2c-9428-d2fa28a15a70,opposite,opposite,a. 相反的
c5968009-9b03-458c-9c31-a585aa065185,near_synonym,1,94246327-4d7f-4d1e-8d44-231a454fd778,fruitful,fruitful,a. 富有成效的
c5968009-9b03-458c-9c31-a585aa065185,derivative,1,21876003-ef15-4d34-a97e-e29a128e6db5,productivity,productivity,n. 生产力；生产率
5586c443-a770-4458-88a4-2d44159b7b65,derivative,1,6996aac2-b9af-46f1-956d-b8e493acaa00,nutritional,nutritional,a. 营养的
5586c443-a770-4458-88a4-2d44159b7b65,derivative,2,e5e4e4e9-abbb-4494-8cc8-8c4e7193dd26,nutritionally,nutritionally,ad. 营养地
1571947a-5b15-4f2f-afec-24b57cd2d520,near_synonym,1,3772b3ef-7081-4a03-99a6-05b980849f3c,yearly,yearly,a. 每年的
1571947a-5b15-4f2f-afec-24b57cd2d520,derivative,1,87074f96-893a-48c3-b4de-f63981a69ebf,annually,annually,ad. 一年一次地
8efe1f8e-ce5e-4fc0-bcf3-126d00dbd042,derivative,1,8b60bec6-1106-49e0-8def-121c9b910a4a,cyclist,cyclist,n. 骑自行车者
96a9cac4-49ca-4ee9-ac0d-b31123862966,derivative,1,a83ae2b1-cc69-4597-971f-3cb78ca829c9,recyclable,recyclable,a. 可回收利用的
00e9c4e6-24ac-44b5-91af-3a852913fb50,antonym,1,83ed320a-ee7f-4380-b102-c83a99059222,inferior,inferior,a. 差的；下级的
00e9c4e6-24ac-44b5-91af-3a852913fb50,derivative,1,ebca9545-53d3-44d6-a093-166b52519f5a,superiority,superiority,n. 优势
ebca9545-53d3-44d6-a093-166b52519f5a,near_synonym,1,b73da79b-8309-44e7-9f67-92beac400c22,advantage,advantage,n. 优势
ebca9545-53d3-44d6-a093-166b52519f5a,antonym,1,38588b63-0de3-46e3-9db4-d5a465c598b1,inferiority,inferiority,n. 劣势
95a50d0f-1795-4310-b6cf-6b78952f234f,near_synonym,1,db1ffd14-5244-4145-9328-763b789ad78a,disease,disease,n. 疾病
8b514cb7-728d-4139-a93b-911959b23ff4,antonym,1,239b5b73-f50b-4cc5-bf9f-d384dbabb1ab,minimum,minimum,n. 最小值 a. 最低的
8b514cb7-728d-4139-a93b-911959b23ff4,derivative,1,ebc52292-aeb3-4f68-b4f8-963cff777429,maximize,maximize,vt. 使最大化
239b5b73-f50b-4cc5-bf9f-d384dbabb1ab,antonym,1,8b514cb7-728d-4139-a93b-911959b23ff4,maximum,maximum,adj. 最高的；最大的
239b5b73-f50b-4cc5-bf9f-d384dbabb1ab,derivative,1,46a946c5-e114-4b16-9390-957ddf4253ad,minimal,minimal,adj. 最小的
bd761717-1511-4010-b46b-2b9ddee00ce7,near_synonym,1,6a6789e9-b893-4f74-be59-54f2005e907d,decrease,decrease,v.（使）减少
bd761717-1511-4010-b46b-2b9ddee00ce7,antonym,1,f2aa422a-d767-414b-bec3-86e45fc49c6c,increase,increase,v.（使）增加
5cc64fbc-f485-4953-b145-e8cd5bca318c,antonym,1,8e65b727-033c-45d7-a1ce-91ddd98df1a4,native,native,a. 本地的
c402f29f-7990-4778-9866-4104d3edcb16,derivative,1,1956c9ce-d215-4a3f-b223-7baa7612c4c8,fatigued,fatigued,a. 精疲力竭的
62f6f720-819f-4dbf-ad4d-baa490cb4fa4,near_synonym,1,9be4fda7-64f9-4357-a1be-daef9029f3ed,motivation,motivation,n. 动力
c41ab386-d637-4bf2-bae2-75cebf0bd2a8,near_synonym,1,e82de23b-7ee6-47f2-8db6-bb367ebe1155,grade,grade,n. 等级
c41ab386-d637-4bf2-bae2-75cebf0bd2a8,derivative,1,8ddeac36-a913-4717-992a-2f16e264d8ff,ranking,ranking,a. 地位高的
829c2cb7-a09a-42af-8e2a-31dfd5b362a2,antonym,1,bc606fd6-caee-4585-8d1f-9702ad916725,acute,acute,a. 急性的
829c2cb7-a09a-42af-8e2a-31dfd5b362a2,derivative,1,84e2d434-ffdd-4c93-9c95-5351549631b2,chronically,chronically,ad. 慢性地
58a48290-3888-455c-8c0a-271d90690e26,near_synonym,1,e0adeb9a-81be-4e49-af80-a96ac3ed6f11,overwhelming,overwhelming,a. 势不可挡的
58a48290-3888-455c-8c0a-271d90690e26,near_synonym,2,f80e3267-4c21-42bb-b975-23291fc7757d,overcome,overcome,vt. 击败
cf1886dd-3020-488c-a224-138be6897681,near_synonym,1,bc39234a-f982-4a40-be9a-56b20263b654,confer,confer,v. 商议
cf1886dd-3020-488c-a224-138be6897681,derivative,1,8f4452f8-3387-4c25-bf57-04734749dffa,consultant,consultant,n. 顾问
8f4452f8-3387-4c25-bf57-04734749dffa,near_synonym,1,b76f93e7-6e77-441e-9a28-0a02faea584f,adviser,adviser,n. 顾问
8f4452f8-3387-4c25-bf57-04734749dffa,derivative,1,2a5c9a46-08de-4926-be63-f2045a2a6324,consultation,consultation,n. 咨询
59f0e00a-94d9-4394-925a-4f6c11592274,near_synonym,1,ff22a240-067c-4c4e-9eb4-8bb9e24d6ab0,flame,flame,n. 激情
59f0e00a-94d9-4394-925a-4f6c11592274,derivative,1,0e80b679-f7b7-4ace-815d-a4d45dde5a5d,passionate,passionate,a. 狂热的
6287e2f3-7f54-4a4b-ba16-391d8308ea82,derivative,1,eed4458f-4d47-4336-ac00-6ccc98ff36ba,assistant,assistant,n. 助手，助理
6287e2f3-7f54-4a4b-ba16-391d8308ea82,derivative,2,0fc2c2b2-9d24-49df-a845-c57486ef116e,assistance,assistance,n. 帮助；援助
16e35e09-d4c0-4371-8494-275aa35ac078,near_synonym,1,30d37550-8f38-4ed2-adf3-c51b372a9bae,grasp,grasp,n. 理解（力）
16e35e09-d4c0-4371-8494-275aa35ac078,derivative,1,99ce1076-76bd-4596-8e37-47624735c15b,comprehensive,comprehensive,a. 综合性的
99ce1076-76bd-4596-8e37-47624735c15b,derivative,1,db07ed1c-ca09-4d14-b8be-14e772425c93,comprehensively,comprehensively,adv. 彻底地
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,antonym,1,b3f5b35c-d83b-44a5-b579-edf8b4f137dd,improper,improper,a. 不适当的；不正确的
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,derivative,1,a79ccd16-045a-4b12-9b50-59cad99c6469,properly,properly,ad. 适当地；正确地
952992f3-206e-4312-a02d-ec7945631738,near_synonym,1,b1aae129-8efd-4a05-a97d-6464c46919b4,possession,possession,n. 财产；所有物
952992f3-206e-4312-a02d-ec7945631738,near_synonym,2,1ffdb131-073e-40b2-8264-6f5cc851681b,belongings,belongings,n. 所有物
b9c91503-1075-4fb0-8b58-e6f9b2a2da0a,near_synonym,1,71101dc6-e27b-44d8-afa5-8627bfaf0140,opposed,opposed,a. 相反的，对立的
2fbbde49-698d-44c2-8457-dadc86d3050d,near_synonym,1,2c8681c3-68b9-423f-8b16-7299a8850664,contrast,contrast,n. 差别
2fbbde49-698d-44c2-8457-dadc86d3050d,derivative,1,55da594e-f160-48ad-9cb3-bddacc080ca8,distinctive,distinctive,a. 独特的
8d2cce12-10d6-45ae-b07a-ec29cec78a4a,near_synonym,1,dbfbd421-f573-4b01-a08d-cab2ff220b75,differentiate,differentiate,v. 区分，辨别
8d2cce12-10d6-45ae-b07a-ec29cec78a4a,derivative,1,19fd79f0-171a-461d-bbd7-60401909935f,distinguishable,distinguishable,adj. 可区分的
98b0089e-6cd4-425a-a13c-6953d3313fad,near_synonym,1,30d59e83-d1e4-4884-8319-b1866c2ca661,hint,hint,v. 暗示
98b0089e-6cd4-425a-a13c-6953d3313fad,derivative,1,102feae0-17aa-4f19-99a9-87a79a6ec66e,implicit,implicit,a. 含蓄的
03b6e7a3-829f-478c-a2f5-4907c9e24613,near_synonym,1,30d59e83-d1e4-4884-8319-b1866c2ca661,hint,hint,n. 暗示
13c3d6b2-bc9c-4e9e-a5de-fa2949464945,near_synonym,1,938d1c9d-aaa0-428d-ae45-6a5bec7dc8d9,verdict,verdict,n. 结论
13c3d6b2-bc9c-4e9e-a5de-fa2949464945,derivative,1,2f80d2cd-9a5f-4fd2-9159-506fd5d3e565,conclusive,conclusive,a. 结论性的
bd30f524-d9b3-41cf-afd1-ba6b714c1960,near_synonym,1,3e5224b0-deb6-4652-9303-f1a93552eae0,terminate,terminate,v. (使)结束
bd30f524-d9b3-41cf-afd1-ba6b714c1960,derivative,1,13c3d6b2-bc9c-4e9e-a5de-fa2949464945,conclusion,conclusion,n. 结论
50877a8f-6884-4aed-bd08-4ae78ef57222,near_synonym,1,f511b2e0-e72d-4b5e-b9e3-202ed9d46351,mental,mental,a. 智力的
50877a8f-6884-4aed-bd08-4ae78ef57222,derivative,1,c9369459-792b-4d02-b3d5-5038f9087914,intellectually,intellectually,ad. 智力上
ca326208-5d00-42b7-8354-255b29e46a46,near_synonym,1,c4ee3477-cfee-4d14-adb0-2cd48c86e0c7,pattern,pattern,n. 模式
ca326208-5d00-42b7-8354-255b29e46a46,near_synonym,2,e9e6e311-1563-440b-86b2-1afa13da3e7a,example,example,n. 模范
00312465-cf91-46fc-a302-4d977dc567b6,near_synonym,1,30c1758e-3529-4900-819e-7d04f25e6a18,adjust,adjust,vt. 调整
00312465-cf91-46fc-a302-4d977dc567b6,derivative,1,ad550243-1818-4afa-8a7d-921d4429ec6c,modification,modification,n. 修改
1e4ebd9a-6fd7-498c-9ed5-03b074ec1542,near_synonym,1,ee717118-b277-4a26-b8ce-b01f420ac1d5,margin,margin,n. 利润
1e4ebd9a-6fd7-498c-9ed5-03b074ec1542,derivative,1,25a52cbf-0a7c-45a4-849f-2875cb16f017,profitable,profitable,a. 有利可图的
25a52cbf-0a7c-45a4-849f-2875cb16f017,derivative,1,2d6f0417-1cfb-4dec-a114-4ec29bd69660,profitably,profitably,ad. 有利地
66df985d-7cd9-4ea2-9157-7d5adbc68548,near_synonym,1,e154fada-ea2e-4eb5-8a33-3b55576f991b,improve,improve,v. 改进
66df985d-7cd9-4ea2-9157-7d5adbc68548,derivative,1,413c91f8-3dc5-4239-8f5f-9c7c7e3d3bfc,reformation,reformation,n. 改革
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,near_synonym,1,c4033193-752c-48d9-88ed-3c9e34d8325e,achieve,achieve,vt. 完成，实现
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,derivative,1,3b68d00a-25cc-4e19-873e-367a70506783,accomplishment,accomplishment,n. 完成
92203f09-3981-4b0f-a6c6-f0f7179c4c09,near_synonym,1,cebb212d-6670-4a0d-bd8d-fb906fe95542,depress,depress,vt. 使沮丧
92203f09-3981-4b0f-a6c6-f0f7179c4c09,antonym,1,b04b2bfd-c811-4daf-975f-2558361f4aac,encourage,encourage,vt. 鼓励
4808d0a1-2b90-4322-b2b8-c2380bfd27a3,near_synonym,1,b4108e98-c6bd-4f00-b352-7ab7d4068938,flourish,flourish,vi. 茁壮成长；繁荣
e83e81e0-6475-4342-880d-75124edfb32c,near_synonym,1,2976f589-0006-4029-aaf4-005d2af92859,chat,chat,n. 交谈
e83e81e0-6475-4342-880d-75124edfb32c,derivative,1,4ff2e26f-e46d-49be-a941-58364b020110,conversational,conversational,a. 谈话的
0147fe9e-829b-4d2f-8ef2-fdddeacc913f,near_synonym,1,ca520c00-74a7-4609-975d-996331f58b31,different,different,adj. 不同的
0147fe9e-829b-4d2f-8ef2-fdddeacc913f,derivative,1,ed353615-a7de-43fc-b35c-4357635e95c9,diversion,diversion,n. 转移；消遣
ec44e36c-e12b-4fa3-bd7a-d7bc3ea4e718,near_synonym,1,ccfc486c-b184-4e72-98ee-ea1c1be86a24,experience,experience,vt. 遭受，经受
ec44e36c-e12b-4fa3-bd7a-d7bc3ea4e718,derivative,1,cfdc40ca-3606-4d8d-ad21-9c4f2475ccd0,suffering,suffering,n. 痛苦
7e9080c4-dc6e-4fe8-a3b0-92ac8c36f141,near_synonym,1,06b7901b-8f99-4aa6-a83f-13861e87780a,adequate,adequate,a. 足够的
7e9080c4-dc6e-4fe8-a3b0-92ac8c36f141,derivative,1,3af6c562-adac-4c3e-9675-0f72c42ea240,sufficiency,sufficiency,n. 足量，充足
4b71b908-1709-49dd-8846-0d3cd804dccf,near_synonym,1,7bd101f6-2bfe-4fc9-a335-23dd73fb7429,abstract,abstract,vt. 提取
4b71b908-1709-49dd-8846-0d3cd804dccf,derivative,1,2c8ee0c2-2f32-4fb3-93bb-913e126e041c,extraction,extraction,n. 提取
e179fb9e-9509-4855-9781-2c9e215d8604,near_synonym,1,4ceeaab0-2be3-41f3-89b2-d9dad58622f3,emphasize,emphasize,vt. 强调
e179fb9e-9509-4855-9781-2c9e215d8604,near_synonym,2,ad42ddc4-9aa2-48c1-b828-6fe265a01b6b,stress,stress,vt. 强调
adda2809-952b-4f93-96a8-f671a978220f,near_synonym,1,49e72853-b308-4384-80a8-78571b445d2b,exhibit,exhibit,vt. 展出
adda2809-952b-4f93-96a8-f671a978220f,near_synonym,2,4778cd3f-bc4f-4132-9328-d25bf386abdf,perform,perform,vt. 表演
bc606fd6-caee-4585-8d1f-9702ad916725,near_synonym,1,03d111d3-e5a6-48c8-9972-97b2161eb082,serious,serious,a. 严重的
bc606fd6-caee-4585-8d1f-9702ad916725,antonym,1,829c2cb7-a09a-42af-8e2a-31dfd5b362a2,chronic,chronic,a. 慢性的
fdc183be-6717-42b5-926e-23bcad735620,near_synonym,1,4da928f7-8171-41cc-a53a-c4798add1fdc,exact,exact,a. 准确的
fdc183be-6717-42b5-926e-23bcad735620,antonym,1,cbb1e305-6913-4327-a6fc-fe231a5c856b,inaccurate,inaccurate,a. 不精确的
cd2099cf-eadf-4fc6-9be2-5cd563b42135,near_synonym,1,0e60721a-eaf1-4261-9556-81406cc2f664,precision,precision,n. 准确（性）
cd2099cf-eadf-4fc6-9be2-5cd563b42135,antonym,1,d499147a-ef2d-4f68-9434-699fd5e9e311,inaccuracy,inaccuracy,n. 不准确
10ee1f0c-ca58-4f38-9d65-03b0db023709,derivative,1,2337f75c-ff7e-481c-a8b9-af988b247aae,merely,merely,ad. 仅仅
bda403bf-037d-4169-be78-4a4ff0316531,near_synonym,1,242822ed-43ba-49b8-9486-a1103cb95bf0,tool,tool,n. 工具
bda403bf-037d-4169-be78-4a4ff0316531,derivative,1,77278168-d6a5-4d28-94dd-a14e369c8673,implementation,implementation,n. 实施
99aa4a26-c2af-4d19-a2bf-31e5308b2dd0,near_synonym,1,40a8091d-7343-4887-9c5c-fa37c0e5dc22,critical,critical,a. 关键的
11ffc809-27a2-4ee4-961f-069cb6962c6d,near_synonym,1,4f55739e-89d4-4483-bf09-caaf8217debe,absorb,absorb,vt. 使并入
11ffc809-27a2-4ee4-961f-069cb6962c6d,derivative,1,3112966a-7427-46de-850b-9258fa420bb6,incorporation,incorporation,n. 合并
4a7c870c-2130-4be9-a6d7-379a6011be5f,near_synonym,1,ad42ddc4-9aa2-48c1-b828-6fe265a01b6b,stress,stress,n. 紧张
4a7c870c-2130-4be9-a6d7-379a6011be5f,near_synonym,2,31f2f1b7-d787-47dc-b11a-377071ad1ad3,intensity,intensity,n. 紧张
5f21dc9b-da01-4e02-bd0e-34648c3ea32f,near_synonym,1,fc8bc6e3-ca2b-4c73-9991-b0e87f5ac70a,ease,ease,n. 悠闲
5f21dc9b-da01-4e02-bd0e-34648c3ea32f,derivative,1,b756b715-4946-4c1d-8e18-7a2eab619d1e,leisurely,leisurely,a. 悠闲的 ad. 悠闲地
262982b8-7feb-48e5-a0d4-d2d4ad9cb06a,derivative,1,7c45cfde-56a0-4bd9-8605-6ace885c5a66,agricultural,agricultural,a. 农业的
262982b8-7feb-48e5-a0d4-d2d4ad9cb06a,derivative,2,11e448fb-1006-4d06-808d-93cd421340bf,agriculturalist,agriculturalist,n. 农学家
1d96aed4-dfd4-48be-aedd-49b9b9782262,derivative,1,e2254816-c179-4825-a126-c09abb4b4c90,migratory,migratory,adj. 迁徙的
1d96aed4-dfd4-48be-aedd-49b9b9782262,derivative,2,57422480-96c1-40ba-95de-9678b5c1002a,migration,migration,n. 迁徙；移居
f1c5afb4-73ae-4ada-9d45-4306a9fca877,near_synonym,1,061485f1-feca-4474-9f12-e953ea110aed,obstruction,obstruction,n. 阻碍
f1c5afb4-73ae-4ada-9d45-4306a9fca877,near_synonym,2,a4531d6a-383c-46e6-983a-d1197ce9ce0c,hindrance,hindrance,n. 造成妨碍的人（或事物）
30c1758e-3529-4900-819e-7d04f25e6a18,near_synonym,1,d5d524f4-df4f-4ced-838d-14d0d87bc2a0,regulate,regulate,vt. 调节
30c1758e-3529-4900-819e-7d04f25e6a18,derivative,1,d1e8a6f6-488f-45e8-bb3f-6737ead73603,adjustable,adjustable,a. 可调节的
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,derivative,1,4ff85862-d1a1-4372-8400-ce9d81b51186,sensitive,sensitive,a. 敏感的
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,derivative,2,27743817-c7c4-4953-ab7b-cdf829df45ba,sensation,sensation,n. 感觉
4ff85862-d1a1-4372-8400-ce9d81b51186,antonym,1,ab47ae37-f51c-401c-9b99-071c8d902571,insensitive,insensitive,a. 不敏感的
4ff85862-d1a1-4372-8400-ce9d81b51186,derivative,1,78dc601d-11b2-4450-a424-bc72da0298dd,sensitivity,sensitivity,n. 敏感；体贴
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,near_synonym,1,f782cf2e-9c9c-46b5-9c93-0bc6c6f0138f,aside,aside,ad. 除……以外
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,antonym,1,64c2c0d5-3d5d-4256-871d-2556f8d652df,together,together,ad. 一起
3fef47a5-4c66-47b1-a562-e118d256519f,near_synonym,1,4a1bdc73-b307-41d7-b7a2-01d9677bdff5,enhance,enhance,v. 增强
3fef47a5-4c66-47b1-a562-e118d256519f,near_synonym,2,3b52f349-5d21-4677-a407-8c816394ba2a,consolidate,consolidate,v. 巩固
07f9d1ff-f0b5-461e-b958-99e36372f145,near_synonym,1,f8258767-ee0b-4719-87c4-d490d16031f0,edition,edition,n. 版本
07f9d1ff-f0b5-461e-b958-99e36372f145,near_synonym,2,b812147a-48b9-44cd-ac30-6cdd47195cda,statement,statement,n. 说法
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,near_synonym,1,b3804e45-daa6-408a-90b3-681cb13e66d1,pillar,pillar,n. 柱子
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,derivative,1,6f99d1ef-6d27-4f2b-ab29-38fc846bc51a,columnist,columnist,n. 专栏作家
d7cb1798-df86-4fd7-a98d-4cc19b831d58,near_synonym,1,9931cec8-655c-4d6d-9e66-de5308fa7c5e,bulk,bulk,n. 体积
4f2a0c06-5c46-416d-9982-c51addcc864a,near_synonym,1,d8a1df15-a289-45ac-b2aa-dc6795d66597,indict,indict,vt. 控告
4f2a0c06-5c46-416d-9982-c51addcc864a,derivative,1,a9598a3d-d26a-4f9d-8ff0-fe65c2c9dee1,accusation,accusation,n. 控告；谴责
acb46561-a580-4098-9ba7-2e8020bd8571,near_synonym,1,5b691362-b115-4e56-9ed7-8b22fe07dbb2,cow,cow,vt. 威胁
acb46561-a580-4098-9ba7-2e8020bd8571,derivative,1,4f378481-a607-4155-a4ea-5665e4d531bb,threatening,threatening,adj. 威胁的
3269c977-5dc9-448f-8714-0d1b5b96fb25,near_synonym,1,d6653493-559a-43ed-9395-f860596e7077,harsh,harsh,a. 严厉的
3269c977-5dc9-448f-8714-0d1b5b96fb25,derivative,1,30eebc17-6a94-4244-a95f-07be8893328e,severity,severity,n. 严厉
