word_id,collocation_id,order_index,phrase,meaning,example
ec4eb4b0-4baf-458b-90f5-7a322476129b,e32b27df-1573-4969-bd7b-4dc4d9f40f55,2,be regarded as normal,被视为正常,
ec4eb4b0-4baf-458b-90f5-7a322476129b,3503accc-4737-49d0-8215-a682f85bc1e1,3,perfectly normal people,完全正常的人,
0cb98fce-79d9-423b-a0ca-1563eeae8563,28baa434-a8aa-4735-96e9-52a8b1aea352,1,a departure from the norm,一反常态,
0cb98fce-79d9-423b-a0ca-1563eeae8563,9f038631-b3cb-4e91-b63f-4dbf55406749,2,an international norm,国际标准,
0cb98fce-79d9-423b-a0ca-1563eeae8563,2489be68-b78e-44e3-82bc-799c865af28d,3,moral norms,道德规范,
0cb98fce-79d9-423b-a0ca-1563eeae8563,04a79c99-dd71-458c-9107-c52c9a3d2cfa,4,social norms,社会规范,
0cb98fce-79d9-423b-a0ca-1563eeae8563,ef39acf1-5924-42f7-908c-a9e2166cd4d2,5,the norms of culture,文化规范,
0cb98fce-79d9-423b-a0ca-1563eeae8563,e6883927-8224-435a-b4d2-b541c39ef2af,6,violate a norm,违反标准,
78364e25-3eaf-4978-bbcc-ec12eb570772,ab6ad37f-bfe4-4b06-aaee-5a170223bc90,1,acknowledge one's help,感谢某人的帮助,
78364e25-3eaf-4978-bbcc-ec12eb570772,e766d47e-8000-40a8-8385-459cace19918,2,acknowledge receipt of...,确认收到……,
78364e25-3eaf-4978-bbcc-ec12eb570772,4aea8af6-526f-4d29-bcc9-27f8b41b7dc0,3,be acknowledged by sb.,被某人承认,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,9eee096b-1635-4b04-879a-6cdd3fc889c4,1,no longer obtain,不复存在,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,7a635c4a-80a1-4b07-b9bc-207711479375,2,obtain an image,获得图像,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,750c47d5-df2f-44c4-afcf-9a78961357aa,3,obtain financial support,得到财政支持,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,70150687-6020-4401-aedb-b088bff7509a,4,obtain protection from...,从……获得保护,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,8825f917-628d-4137-b597-19a1513cf8a3,5,obtain satisfaction,获得满足感,
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,e949cfae-5b2a-471f-8ba4-34583cd09316,6,obtain sth. from sb.,从某人那里获取某物,
558b68e1-0694-4ad3-aa5c-bd2075b9d665,dab0639a-9ec6-48f0-b5c8-9ab915aed3e7,1,a conference with sb.,与某人的会议,
558b68e1-0694-4ad3-aa5c-bd2075b9d665,99fad3fb-0c40-4b1d-be79-42d4e5525708,2,attend a conference,出席会议,
66dd956c-3737-49b7-a4ed-54e50a44bcdb,c0987e92-61de-4089-8eeb-04c387c9e864,1,a preferable method,更好的方法,
66dd956c-3737-49b7-a4ed-54e50a44bcdb,1d85ca11-26d8-4574-9ea5-095e39d83c46,2,be preferable for sb.,对某人来说更可取,
66dd956c-3737-49b7-a4ed-54e50a44bcdb,0c727bd7-6d8c-4f69-8b80-354d64a8de0f,3,be preferable to...,比……更好,
66dd956c-3737-49b7-a4ed-54e50a44bcdb,80e73f11-9fcd-4ffd-a768-e87d851d2c28,4,preferable treatment,更合心意的待遇,
12871f73-f477-46e9-82c2-787f796e63e5,4a7fa2fd-4a9b-4905-82b2-eb4ce21120fc,1,a growing preference,日益增长的偏好,
12871f73-f477-46e9-82c2-787f796e63e5,10c3062b-cef3-4a6b-8340-db6803d77b35,2,a particular preference,特别的偏好,
12871f73-f477-46e9-82c2-787f796e63e5,bc25ddc7-9543-4583-8f38-2d929f1f4a3f,3,a political preference,政治倾向,
2c4c7d33-affe-4459-8f71-ba3315c0ec69,42ce57f5-5052-4946-b3e9-955ee7b9cc0a,1,numerous advantages,众多优势,
2c4c7d33-affe-4459-8f71-ba3315c0ec69,ef8087df-fbc2-43d1-8c0e-2cbb06df692d,2,numerous factors,很多因素,
2c4c7d33-affe-4459-8f71-ba3315c0ec69,9d65c69a-5948-46c6-ae92-b68935caa472,3,numerous options,许多选择,
2c4c7d33-affe-4459-8f71-ba3315c0ec69,f859e1af-e176-4620-9d8a-cee217884a33,4,too numerous to mention,不胜枚举,
c6b8f710-0b0c-4c42-971e-d831845e2634,4b04e43a-394f-4f6b-924b-7a5186934d91,1,a routine inspection,例行检查,
c6b8f710-0b0c-4c42-971e-d831845e2634,26c5a8dd-ab4f-4f4f-8085-70025610b2d4,2,an exercise routine,常规锻炼,
c6b8f710-0b0c-4c42-971e-d831845e2634,db9bf96c-16bf-4b0e-98a1-cb19833f6284,3,family routine,家庭惯例,
c6b8f710-0b0c-4c42-971e-d831845e2634,aa30ca8d-c8ec-40c9-b54f-179ae02fc755,4,routine matters,日常事务,
c6b8f710-0b0c-4c42-971e-d831845e2634,c1cb56fd-f597-4a66-9be6-495835f986a0,5,the publication routine,出版惯例,
771d7080-bacf-4ed2-a102-c7071c2726ae,977c124e-6e6c-4774-bae3-a65fd1726f02,1,combine A and B,使 A 和 B 结合,
771d7080-bacf-4ed2-a102-c7071c2726ae,58625189-9bbe-4351-83ff-bd01f357539c,2,combine against sb.,联手对付某人,
771d7080-bacf-4ed2-a102-c7071c2726ae,8f8a407f-d43e-46ee-85b6-884eb25d1e4b,3,combine efforts to do sth.,联合做某事,
771d7080-bacf-4ed2-a102-c7071c2726ae,df131c78-a2cc-4159-8ddf-ea8d4cd63db4,4,successfully combine,成功地结合,
391cf247-cd60-4360-9699-c48f93b9fae0,c64824b7-9162-475e-b2a6-45ccde83d835,1,tackle a practical issue,解决实际问题,
391cf247-cd60-4360-9699-c48f93b9fae0,48624b82-3888-4cce-905e-cd1b82cf91c2,2,tackle a problem,处理问题,
391cf247-cd60-4360-9699-c48f93b9fae0,cea37dcd-f711-4970-a327-addd07e0adb8,3,tackle an intruder,抓获入侵者,
391cf247-cd60-4360-9699-c48f93b9fae0,5818c0a8-d87c-4610-8120-eace39af472b,4,tackle sb. about sth.,就某事与某人交涉,
1691bca8-f82c-4565-bf22-4c5d950e456d,e412c217-d416-4304-9278-35adfc05e5a0,1,a close association with...,与……关系密切,
1691bca8-f82c-4565-bf22-4c5d950e456d,c74369ee-fdcd-41e1-9420-ec9d81e726b9,2,a professional association,专业协会,
1691bca8-f82c-4565-bf22-4c5d950e456d,fd95dc9c-5b1b-4400-9785-c2e0e4947c4c,3,a sports association,体育协会,
1691bca8-f82c-4565-bf22-4c5d950e456d,b1df67eb-2b0d-4af6-a226-b994a4f3bd95,4,human association,人际交往,
1691bca8-f82c-4565-bf22-4c5d950e456d,85420822-4369-4279-af4a-5e82fda5be27,5,pleasant associations,愉快的联想,
1691bca8-f82c-4565-bf22-4c5d950e456d,9d660091-64e0-4a54-bc39-2c3de11f1a08,6,the Football Association,足球协会,
f387947d-55af-4a6c-8919-9cdd0348c47d,f060aaad-7144-4689-b4a0-2568954eb7c0,1,collaborate in doing sth.,合作做某事,
f387947d-55af-4a6c-8919-9cdd0348c47d,b633d2b1-e004-4aee-8597-9810744ddaf5,2,collaborate on a project,合作项目,
f387947d-55af-4a6c-8919-9cdd0348c47d,306574fa-7e1b-4364-8510-33150d99f49e,3,collaborate to do sth.,合作做某事,
f387947d-55af-4a6c-8919-9cdd0348c47d,70b1fafa-9305-41a2-98b0-e24fb3ac7226,4,collaborate with sb.,通敌,
0af007ef-0560-45f4-9fb0-d51912c7bbbf,1cd42404-0336-4bd2-810d-89fe1030f344,1,anticipate an accident,预见事故,
0af007ef-0560-45f4-9fb0-d51912c7bbbf,c1fc9d5e-f1c2-47f0-b8dd-f636a7395b70,2,anticipate doing sth.,预料做某事,
0af007ef-0560-45f4-9fb0-d51912c7bbbf,70b6b42d-3d7d-4373-8611-6b43d78bd035,3,anticipate the result,预料结果,
d9ac0762-1173-49bd-8c20-03e79c322798,3223f8cc-2483-4c02-b360-cda9a04d7986,1,a basic component,基本成分,
d9ac0762-1173-49bd-8c20-03e79c322798,d63b48b9-dde7-4eb1-a89e-aeedb890c08e,2,a component of a machine,机器部件,
d9ac0762-1173-49bd-8c20-03e79c322798,48b56215-7c8f-48fd-ad7f-84704a498ccc,3,a component of sth.,某物的成分,
d9ac0762-1173-49bd-8c20-03e79c322798,b0db93df-b643-476d-8aa4-b7c4099fbf3c,4,a fastest growing component,增长最快的部分,
d9ac0762-1173-49bd-8c20-03e79c322798,fbe7af72-579c-4a11-a56f-a1f59d80566e,5,a reading component,阅读部分,
d9ac0762-1173-49bd-8c20-03e79c322798,5bec1590-0dae-4c7b-9d40-a31cb9f88cec,6,make components for sth.,制造某物的零件,
2bbdc457-fd84-4f36-9280-21793eace5b7,419ca8f1-807c-4306-b2f6-02cb74b8575f,1,assign responsibilities,分配职责,
2bbdc457-fd84-4f36-9280-21793eace5b7,e7585933-f3e4-4b2e-ad7b-e81a087aff4c,2,assign sb. a task,给某人分配任务,
2bbdc457-fd84-4f36-9280-21793eace5b7,1dd15248-d3d3-4cd3-a7c1-8f4c241d35b0,3,be assigned to...,被分配给......,
3a2b7741-bd52-4264-9dda-adc119fae7bc,c886d97e-3fad-43e1-afca-c76cdd250fb5,1,a tough assignment,艰巨的任务,
3a2b7741-bd52-4264-9dda-adc119fae7bc,148dc966-cfe7-4c0e-a48f-9628050381fb,2,eliminate assignments,取消作业,
3a2b7741-bd52-4264-9dda-adc119fae7bc,4ededf58-4784-4e9b-a70b-e9b087ada97a,3,on assignment,执行任务,
3a2b7741-bd52-4264-9dda-adc119fae7bc,fe08cb3e-039d-4b6d-81cc-5769da38cbd6,4,the assignment of…,对……的分配,
da56a481-7a5f-424e-8276-4f444a9b3e19,a3433612-9d24-4f0f-9e08-1972ccb21e3f,1,advice on discipline,训练建议,
da56a481-7a5f-424e-8276-4f444a9b3e19,64e829a3-519f-450c-8880-dbc59f8165b7,2,discipline one’s child,管教孩子,
da56a481-7a5f-424e-8276-4f444a9b3e19,3a120019-a7cf-4459-8ccb-ead78c1c7a2e,3,discipline the workforce,训练劳动力,
da56a481-7a5f-424e-8276-4f444a9b3e19,6b4e27b9-8907-4db5-a64f-641f6ae00242,4,keep good discipline,严格执行纪律,
140b2d2c-cf43-4bf1-99ad-33665831d89b,1f3bddca-af79-43fd-a4a3-1f646ecc7a09,1,eliminate A from B,将 A 从 B 中排除,
140b2d2c-cf43-4bf1-99ad-33665831d89b,bab18b6a-ab7d-46ad-9626-2be64759be05,2,eliminate a team,淘汰队伍,
140b2d2c-cf43-4bf1-99ad-33665831d89b,bbbbd1f8-acd9-4550-9e25-8ea01769aec2,3,eliminate an effect,消除影响,
140b2d2c-cf43-4bf1-99ad-33665831d89b,806e1e41-f863-40d7-9248-3f38deb3a3ca,4,eliminate distractions,消除干扰,
140b2d2c-cf43-4bf1-99ad-33665831d89b,51895891-74d8-4338-b07c-25870f9c9f4f,5,eliminate poverty,消除贫困,
140b2d2c-cf43-4bf1-99ad-33665831d89b,620d991c-22a6-4dd3-b262-6075115ac36d,6,eliminate toxins,排除毒素,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,8f184543-9ac5-4175-9a85-c6354407b50a,1,a federal judge,联邦法官,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,4ee8be82-05b4-45bb-9528-51721975d01e,2,a group of judges,审判团,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,a46369f0-8314-432c-9891-968e7500e882,3,an incorruptible judge,廉洁的法官,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,44c99db4-b25a-44f1-a2a0-934acdcecadd,4,judge a case,审判案件,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,3fc35a1c-e927-4f2a-8fee-f2003bb9faed,5,judge by...,通过……来判断,
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,2ee63c8a-2835-4062-82d7-19be97a5281b,6,judge the situation,判断形势,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,b5bcc59c-2818-4a75-a518-2c6b0f94c883,1,a sense of justice,正义感,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,3afcb639-b817-4edb-bc5c-1565c81f78f0,2,demand justice,寻求公正,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,dc19eede-fd0b-410c-9222-1cb3cfa4989e,3,social justice,社会公正,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,6e984795-adad-4e71-aa11-845c58f67319,4,the Chief Justice,首席法官,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,272f8364-09f8-4f13-87e9-4aa2a4fcb19a,5,the Supreme Court justice,最高法院法官,
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,86ee0fcd-972b-4c3e-8a3b-95429d9579a7,6,the criminal justice system,刑事司法体制,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,c4febb8e-f9c3-4f2d-b350-323bc3226706,1,justify an assumption,证明假设正确,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,fc64b3b9-d2df-4dc2-a74f-6210b1813308,2,justify doing sth.,证明做某事是正确的,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,fcc4f3fe-991d-4956-9bce-494728321274,3,justify one's conduct,证明某人的行为正确,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,483f65b9-e96a-4f01-94eb-2d6d27e264a4,4,justify one's effort,为某人的努力辩护,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,e3e4b9e1-e996-4957-8d3a-ff04b43f8926,5,justify sth. to sb.,向某人辩解某事,
bac2b77e-1302-48e8-92c4-6f83ebe1e568,7b5a7d5a-d99e-4714-b442-29b577494aaf,6,justify text,对齐文本,
9f60e575-0b80-4e9c-ba66-25e4bd2e2075,38c0dc12-6d5c-45d1-b43f-3fb7eeef07fa,1,a political radical,政治激进分子,
9f60e575-0b80-4e9c-ba66-25e4bd2e2075,c766109a-e99c-465c-96e9-22c03ab03bbe,2,a radical approach,激进的方法,
9f60e575-0b80-4e9c-ba66-25e4bd2e2075,22550e5e-f425-4c82-9a5f-f232e68a19c0,3,a radical change,彻底的改变,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,65b2c08b-80eb-4f6f-96a1-e5a57048b883,1,a common origin,共同的起源,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,1634bee1-4e94-4ac0-999f-7c2ebd5e6cca,2,a humble origin,卑微的出身,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,95187bc1-2cea-4f1a-860c-af3e77babc5f,3,in origin,源于……,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,26b02dd0-87e0-4fe2-bbbd-cd423c527723,4,national origin,民族出身,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,e563b695-80a3-4680-9b61-28d600968c53,5,people of mixed origin,混血儿,
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,08c0aa6c-d6c8-44a4-9ef5-68803c074e8d,6,uncover the origin of sth.,揭开某物的起源,
9c362c65-5a6f-4d39-aef4-0d4360e42f99,f826394b-7d8e-47c8-955f-4841d7ef98d4,1,an original message,初始信息,
9c362c65-5a6f-4d39-aef4-0d4360e42f99,9e58589e-2580-4369-954d-5f06c27338a7,2,an original purpose,初衷,
9c362c65-5a6f-4d39-aef4-0d4360e42f99,36251d95-749d-4ec8-80b0-d19473b38a76,3,have an original idea,有创见,
9c362c65-5a6f-4d39-aef4-0d4360e42f99,fd525d26-ae00-498e-98d2-0abe2d346c58,4,keep an original,保留原件,
2c71f5e4-4cf9-4874-bde6-62649883c7e3,38662ecc-157e-4776-9971-2595891f4a8d,1,a subjective factor,主观因素,
2c71f5e4-4cf9-4874-bde6-62649883c7e3,3645adc3-2854-4d5f-acd8-b5ff519a5345,2,a subjective judgment,主观判断,
2c71f5e4-4cf9-4874-bde6-62649883c7e3,05bdecaf-fa5e-482c-9fea-d64845ca5df9,3,a subjective point of view,主观看法,
d00e0e1d-8931-45f8-a494-994c332ac527,64549bbc-59b4-4743-ae79-d557d47dd298,1,be transmitted live,被现场播送,
d00e0e1d-8931-45f8-a494-994c332ac527,36e8da7b-c9f9-43d8-8ad7-97bd392dc35e,2,transmit a message,传送信息,
d00e0e1d-8931-45f8-a494-994c332ac527,c04e2ba0-92ed-4da2-b855-ae61b84a2362,3,transmit diseases,传播疾病,
d00e0e1d-8931-45f8-a494-994c332ac527,b9a7fcbe-c35c-4079-b6d2-abdc75485140,4,transmit from A to B,从A传送到B,
338f4c58-2a30-417a-b30e-0bd2295e1abf,448d0088-0b93-45a5-b0c8-d1fd09f12e7b,1,a car accident,车祸,
338f4c58-2a30-417a-b30e-0bd2295e1abf,e2a970a8-e6eb-4da3-9c5b-597658321f4b,2,a low accident rate,低事故率,
338f4c58-2a30-417a-b30e-0bd2295e1abf,44dfa7ad-42ce-4baa-86d6-67e6305cf8c2,3,a string of accidents,一连串的事故,
338f4c58-2a30-417a-b30e-0bd2295e1abf,c83abec6-f473-4c10-a8d1-0042f16e4066,4,an accident of history,历史偶然,
338f4c58-2a30-417a-b30e-0bd2295e1abf,a25cd814-c47f-46f1-8988-27b0fca8efa3,5,by accident,偶然地,
338f4c58-2a30-417a-b30e-0bd2295e1abf,c59f9cdc-095f-4801-9a91-77f25c1f035e,6,traffic accidents,交通事故,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,d86b6aef-f746-4675-befd-35e4c711b330,1,a defining characteristic,鲜明的特点,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,941b0101-c609-4472-882c-202edaedb888,2,a national characteristic,民族品质,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,4657b2c0-f981-4678-8db0-f487f3a5ccf8,3,an essential characteristic,基本特点,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,b805d508-56df-4c9d-9ca2-d0b947b6d7af,4,characteristic confidence,特有的自信,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,6facd695-a863-4861-b0fd-c854f85525f2,5,describe a characteristic,描述品质,
6d2b4ccb-1277-4a39-9563-1d57b42b0541,485d4a64-b08c-49f3-be79-f0e1a6c965aa,6,the characteristic of...,……的特点,
37350da0-3612-4b2e-9897-5590785837ee,f3ea452b-bb1e-4ea2-ad9b-ee6e4dbf2281,1,a desperate effort,孤注一掷,
37350da0-3612-4b2e-9897-5590785837ee,89dc0b08-dddb-43c7-9c6d-3ecab66cc4cf,2,a desperate measure,孤注一掷的措施,
37350da0-3612-4b2e-9897-5590785837ee,5b82e7a3-ceb1-4d14-b385-8a28005b1465,3,be desperate for sth.,渴望某物,
37350da0-3612-4b2e-9897-5590785837ee,cc63ec2b-68c5-409c-93d3-5920afdab761,4,be desperate to do sth.,渴望做某事,
37350da0-3612-4b2e-9897-5590785837ee,1c6c881d-1dcd-4d9e-922d-4f80b7e9a5b0,5,be desperate with sth.,因某事感到绝望,
37350da0-3612-4b2e-9897-5590785837ee,a72070af-63eb-4394-aa98-43d8e0b834ef,6,in a desperate situation,在绝境中,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,1a0056b3-eee3-4cfa-8cc6-823777e5e784,1,a conflict of interests,利益冲突,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,992995b9-6cd8-40ae-8826-9104e268a008,2,conflict between A and B,A与B的冲突,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,094d5ec2-c1a6-4fc8-b6b1-830b09cf224c,3,conflict with sth.,与某事相冲突,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,040eac71-ae6f-4388-8930-5d739f1066a5,4,constant conflicts,不断的冲突,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,4e00b8f7-2d3a-4918-a589-46aa9809e8cb,5,financial conflicts,金融冲突,
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,721c248c-b4ff-44ba-919e-3fcb035ebf54,6,social conflict,社会矛盾,
688831db-5cec-451e-9797-c687c02ded92,72f15b88-6c14-4ef5-b1e6-9fa299c7b3b2,1,a domestic flight,国内航班,
688831db-5cec-451e-9797-c687c02ded92,6f9dde52-8d6f-4f14-8dcc-008043605636,2,a domestic horse,驯养的马,
688831db-5cec-451e-9797-c687c02ded92,644b94d9-eff6-4a03-ad7b-3949ba96951e,3,a domestic washing machine,家用洗衣机,
688831db-5cec-451e-9797-c687c02ded92,49f3e1ae-6123-4624-b784-8524329867e5,4,perform domestic duties,承担家庭责任,
688831db-5cec-451e-9797-c687c02ded92,623e09a9-0ce4-41fe-8165-b7831a2841d8,5,sort out a domestic,解决家庭纠纷,
688831db-5cec-451e-9797-c687c02ded92,05e2f9a9-8b84-4f5a-ba0b-40a13bad0d8b,6,the domestic market,国内市场,
34799d1d-9dee-433b-bf12-781f87fde136,98a4ae83-851a-4312-be6d-862c2c7d6805,1,submit a short sketch,提交简报,
34799d1d-9dee-433b-bf12-781f87fde136,475392d4-a519-4caf-b6ed-2f2927beae8a,2,submit oneself to...,顺从……,
34799d1d-9dee-433b-bf12-781f87fde136,06f626f1-844b-4e07-8558-bbe90885f051,3,submit sth. to sb.,向某人提交某物,
4353fe74-ab49-4532-99d3-44870ce3dcea,2db399ea-23d4-47e8-ac45-d950aa68856b,1,a normal attribute,正常特征,
4353fe74-ab49-4532-99d3-44870ce3dcea,4976280c-8c21-4f51-8bd2-5cfdb0ec10a2,2,an attribute in sb.,某人的品质,
4353fe74-ab49-4532-99d3-44870ce3dcea,728e157d-c5c8-4b9b-b258-210afae01e0c,3,an attribute of greatness,伟大的特征,
4353fe74-ab49-4532-99d3-44870ce3dcea,27190c8c-4244-41b7-92a2-901ffbb3ebec,4,attribute A to B,把 A 归因于 B,
4353fe74-ab49-4532-99d3-44870ce3dcea,8a942ef3-1ff2-4bac-9084-913c8647bf81,5,attribute blame to sb.,归罪于某人,
4353fe74-ab49-4532-99d3-44870ce3dcea,72eb3dcc-ed54-49c4-b6e3-c04a0d259205,6,attribute sth. to a cause,把某事归于某种原因,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,70fb7e4f-7ad4-4c43-9468-72dbd0a1dffd,1,pursue a goal,追求目标,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,d9b9429b-e365-4481-8640-98e4241fe7d0,2,pursue a local study,从事地方研究,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,63ae091e-a8c2-4135-90d4-3845004abdca,3,pursue a medical career,从事医学工作,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,a42ab304-e0a6-4d6e-b88e-b94f9a36b180,4,pursue a policy,贯彻政策,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,eceff250-fe29-4093-a42e-160e287bd0b6,5,pursue an enemy,追踪敌人,
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,dc01ad91-c178-4f12-bd60-3757dcc25766,6,pursue knowledge,追求知识,
6a2e8bcc-f9d8-42e0-b20e-b4b15a3592c1,ae947aab-9071-4ae6-adb2-8029d27b09d7,1,a natural ingredient,天然成分,
6a2e8bcc-f9d8-42e0-b20e-b4b15a3592c1,83e8e801-2f81-49d8-a9d7-0a9066c28c01,2,an ingredient to sth.,某事的要素,
6a2e8bcc-f9d8-42e0-b20e-b4b15a3592c1,f6cf797c-0608-48f9-b86c-6e5c4ad5db73,3,the essential ingredient,基本要素,
e50c0ac8-e75f-4434-85b9-703d89759541,ff5fa2c1-899c-44e7-9afb-3038f53d38ed,1,give a guarantee of...,保证……,
e50c0ac8-e75f-4434-85b9-703d89759541,2052f376-6c95-42ec-83c6-d042477f4a5c,2,guarantee fair play,保证公平竞争,
e50c0ac8-e75f-4434-85b9-703d89759541,742beb18-2cc1-407d-9676-721e33c4a380,3,under guarantee,在保修期内,
100b3cdf-7767-4415-b459-9869e3a426a2,90ac0ae5-5afa-4e65-967e-7ecd1b34b3f7,1,a time of prosperity,繁荣昌盛的时期,
100b3cdf-7767-4415-b459-9869e3a426a2,e6c21bf5-6d9d-468e-81d1-fd9197b25f5d,2,bring prosperity to...,给……带来繁荣,
100b3cdf-7767-4415-b459-9869e3a426a2,ba5bfb60-19e2-4896-9375-4deffd2c80a2,3,economic prosperity,经济繁荣,
100b3cdf-7767-4415-b459-9869e3a426a2,008c87de-d08a-4246-8bc4-7edb1f6588fa,4,long-term prosperity,长期的繁荣,
100b3cdf-7767-4415-b459-9869e3a426a2,47a074d1-661b-4cb8-b6cd-606aa53a63a9,5,seek prosperity,追求繁荣,
100b3cdf-7767-4415-b459-9869e3a426a2,99b9f6ab-ee22-48e9-bf9b-5fbadd8cc4fb,6,the prosperity of...,……的繁荣,
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,74c1da16-0938-4810-bbd7-d1b293b7702f,1,a prosperous country,兴旺的国家,
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,45879fb7-c43f-46ae-bf1a-3644e5c24fbe,2,a prosperous family,富裕的家庭,
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,ade988f1-8b1e-449b-a7af-f35216d3b7c8,3,be more prosperous than ever,空前繁荣,
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,79c05e71-d8b2-43a4-84a7-2ea2f3c9898f,4,prosperous times,繁荣的时期,
a19db34f-8590-4904-8767-ac640a8c217c,fdd73c22-4789-4f25-a889-b99779c48e50,1,commit a crime,犯罪,
a19db34f-8590-4904-8767-ac640a8c217c,ffc1ab5c-9bd0-4279-9ff4-529c3cef7273,2,commit money to sth.,对某事投入资金,
a19db34f-8590-4904-8767-ac640a8c217c,d5d70fa4-c1d3-4e56-a7a0-f4b0b855543c,3,commit murder,犯谋杀罪,
a19db34f-8590-4904-8767-ac640a8c217c,ea3f6923-f051-4924-8b49-63433bc9d7c9,4,commit oneself to doing sth.,承诺做某事,
a19db34f-8590-4904-8767-ac640a8c217c,5725c61d-5b0f-4cd2-8bd1-3f68b047ab49,5,commit suicide,自杀,
8518478a-0068-46fa-8a94-c9e52664b0e5,3a008e1c-05df-4d76-8bbb-5ad165238c22,1,a committee member,委员会成员,
8518478a-0068-46fa-8a94-c9e52664b0e5,1a0d9f36-8dbd-4a91-886a-d04384f55a0c,2,a compensation committee,薪酬委员会,
8518478a-0068-46fa-8a94-c9e52664b0e5,e4cede0e-707f-4d19-9165-d7b681093cb1,3,an organizing committee,组委会,
8518478a-0068-46fa-8a94-c9e52664b0e5,e28f8cb7-5e6d-4d54-b1c5-1f64d5834c11,4,establish a committee,建立委员会,
8518478a-0068-46fa-8a94-c9e52664b0e5,2b310792-5668-4927-b1b2-fad4e4ca2ad8,5,sit on a committee,在委员会任职,
8518478a-0068-46fa-8a94-c9e52664b0e5,521c8311-1bec-43e2-9cb6-8f7eaf3eaaf3,6,the education committee,教育委员会,
38644c88-1825-4205-b3d5-791917cd0b1e,38b5dfde-105a-4b23-977e-202977e88378,1,necessary expertise,必要的专门技术,
38644c88-1825-4205-b3d5-791917cd0b1e,27c08e4f-73ca-4ba5-96d7-c835ed58c7e8,2,the expertise economy,专业知识型经济,
f3cde8bd-c24b-4ef1-b811-77bcec331660,9ef6d630-617f-44ee-b358-330570d45782,1,a majority of immigrants,大量的移民,
f3cde8bd-c24b-4ef1-b811-77bcec331660,b075a66d-b24b-43e6-bb25-337f45186dfd,2,a wave of immigrants,移民浪潮,
f3cde8bd-c24b-4ef1-b811-77bcec331660,ac315886-78e1-4960-88a2-08d87657c500,3,an Italian immigrant,意大利移民,
f3cde8bd-c24b-4ef1-b811-77bcec331660,008943e4-6050-491e-8aef-37b932522b72,4,an illegal immigrant,非法移民,
f3cde8bd-c24b-4ef1-b811-77bcec331660,7217e548-4e8e-4341-bad4-3cce45d6b47e,5,an immigrant family,移民家庭,
f3cde8bd-c24b-4ef1-b811-77bcec331660,7c917997-d865-4497-b009-da1830d79ffb,6,the aging of immigrants,移民的老龄化,
