word_id,relation_index,relation_type,related_word_count
67b4e3db-b406-4752-a1ba-2ee9b4af0270,1,near_synonym,1
1e0b051c-c04c-400e-a079-9f8948111d41,1,near_synonym,1
1e0b051c-c04c-400e-a079-9f8948111d41,2,derivative,1
79cdb157-ba47-47c8-9f33-3c2827e2d92c,1,derivative,2
85a2fe16-7de9-4028-a39f-aff3988f22f6,1,derivative,2
dcf3527b-6d65-4f87-ab48-1a0c3ef7c289,1,near_synonym,1
dcf3527b-6d65-4f87-ab48-1a0c3ef7c289,2,antonym,1
6f8ceaf6-a170-4319-8cd7-011b151bd370,1,near_synonym,1
6f8ceaf6-a170-4319-8cd7-011b151bd370,2,antonym,1
e06930e9-acc7-4a6e-b7f5-71e116735c8d,1,near_synonym,1
e06930e9-acc7-4a6e-b7f5-71e116735c8d,2,derivative,1
ee7588ae-1bd0-448f-84ad-71c90627a4cb,1,near_synonym,1
ee7588ae-1bd0-448f-84ad-71c90627a4cb,2,derivative,1
812eb64d-1b4d-4f3e-9ca1-33b04690b085,1,near_synonym,1
812eb64d-1b4d-4f3e-9ca1-33b04690b085,2,derivative,1
364f700b-8f08-42c4-b53b-bbe0c60c2447,1,near_synonym,1
3681282d-7bc2-4e97-b350-ea82ddab451b,1,near_synonym,1
3681282d-7bc2-4e97-b350-ea82ddab451b,2,derivative,1
ae62023b-1f3c-4b06-94fc-d9f029db2da7,1,near_synonym,1
ae62023b-1f3c-4b06-94fc-d9f029db2da7,2,derivative,1
d5978bee-6237-4bd3-9c7e-752905c17c7a,1,near_synonym,1
698a7b81-e321-4535-9c8d-1081921f6345,1,near_synonym,1
698a7b81-e321-4535-9c8d-1081921f6345,2,derivative,1
0f0f31f0-4c45-43fb-abe7-16e1f0284d73,1,near_synonym,1
1fb865ca-401f-4baf-8c63-1ba842adf679,1,near_synonym,1
1fb865ca-401f-4baf-8c63-1ba842adf679,2,derivative,1
8f536cc2-d638-4e9a-9c7a-416b920d6343,1,near_synonym,1
8f536cc2-d638-4e9a-9c7a-416b920d6343,2,derivative,1
780c935d-fffb-4b50-82cd-1e766b8aad85,1,near_synonym,1
780c935d-fffb-4b50-82cd-1e766b8aad85,2,derivative,1
2fc82019-f10d-4057-96d9-73c714c533f7,1,near_synonym,1
1c43f716-e61a-4d51-a30e-3b2e6776a9a0,1,near_synonym,1
1c43f716-e61a-4d51-a30e-3b2e6776a9a0,2,derivative,1
bbf02b8b-5c57-4543-9bac-ab71eae3d3ab,1,near_synonym,1
bbf02b8b-5c57-4543-9bac-ab71eae3d3ab,2,derivative,1
c468e6c6-3c6f-46bf-a259-854199a07601,1,near_synonym,1
c468e6c6-3c6f-46bf-a259-854199a07601,2,derivative,1
aca26edc-6503-4515-ab2b-efa9f707c0aa,1,near_synonym,1
aca26edc-6503-4515-ab2b-efa9f707c0aa,2,derivative,1
98b3bce3-b09e-4ec7-be45-b9d791f6bfaa,1,near_synonym,1
d6797e95-71a8-4431-abe9-4b06de8fb9b4,1,near_synonym,1
d6797e95-71a8-4431-abe9-4b06de8fb9b4,2,derivative,1
9e9e4729-b04c-404e-adc0-3efa83af80ba,1,derivative,1
7083dab8-0219-4491-8d26-cb7c857d5618,1,near_synonym,1
3832d631-fd51-49ff-91eb-d35adcb37015,1,near_synonym,1
3832d631-fd51-49ff-91eb-d35adcb37015,2,derivative,1
ba597fa2-2c91-4735-9aa1-9831c5560854,1,near_synonym,1
ba597fa2-2c91-4735-9aa1-9831c5560854,2,derivative,1
83f7945b-8370-43fc-894a-e663ef32197d,1,derivative,2
8cd8114c-7309-4950-b28f-aa31e1c1dc83,1,near_synonym,1
5eba67eb-2548-489c-bc71-3c23a3d3add1,1,near_synonym,1
5eba67eb-2548-489c-bc71-3c23a3d3add1,2,derivative,1
e1651922-bc4e-427e-b1f5-2f19103fa44a,1,near_synonym,1
e1651922-bc4e-427e-b1f5-2f19103fa44a,2,derivative,1
671b4241-bcfa-4f4f-ad47-6c21fe4ffac3,1,derivative,1
d9f782f5-001a-4ab8-91e7-54393f163168,1,near_synonym,1
d9f782f5-001a-4ab8-91e7-54393f163168,2,derivative,1
46977c12-6e88-44d1-ba8d-7698dc22ef03,1,near_synonym,1
46977c12-6e88-44d1-ba8d-7698dc22ef03,2,derivative,1
4b115dfc-03d5-4647-8817-3ec5e8bb9950,1,near_synonym,1
4b115dfc-03d5-4647-8817-3ec5e8bb9950,2,derivative,1
1f9c1962-ba8e-4a02-aa9c-2a387e971eff,1,near_synonym,2
4ceeaab0-2be3-41f3-89b2-d9dad58622f3,1,near_synonym,2
62728e79-e6f6-47c9-931e-122821db78fa,1,near_synonym,1
62728e79-e6f6-47c9-931e-122821db78fa,2,derivative,1
d983ccf1-b77c-4266-b2db-4f957ae7b323,1,near_synonym,1
d983ccf1-b77c-4266-b2db-4f957ae7b323,2,derivative,1
ec4eb4b0-4baf-458b-90f5-7a322476129b,1,antonym,1
ec4eb4b0-4baf-458b-90f5-7a322476129b,2,derivative,1
0cb98fce-79d9-423b-a0ca-1563eeae8563,1,near_synonym,1
0cb98fce-79d9-423b-a0ca-1563eeae8563,2,derivative,1
78364e25-3eaf-4978-bbcc-ec12eb570772,1,near_synonym,1
78364e25-3eaf-4978-bbcc-ec12eb570772,2,derivative,1
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,1,near_synonym,1
c2abfa31-193a-4d8b-8ffa-6eda9c21936c,2,derivative,1
558b68e1-0694-4ad3-aa5c-bd2075b9d665,1,near_synonym,2
66dd956c-3737-49b7-a4ed-54e50a44bcdb,1,near_synonym,1
66dd956c-3737-49b7-a4ed-54e50a44bcdb,2,derivative,1
12871f73-f477-46e9-82c2-787f796e63e5,1,near_synonym,1
12871f73-f477-46e9-82c2-787f796e63e5,2,derivative,1
2c4c7d33-affe-4459-8f71-ba3315c0ec69,1,near_synonym,1
c6b8f710-0b0c-4c42-971e-d831845e2634,1,near_synonym,2
771d7080-bacf-4ed2-a102-c7071c2726ae,1,near_synonym,1
771d7080-bacf-4ed2-a102-c7071c2726ae,2,derivative,1
391cf247-cd60-4360-9699-c48f93b9fae0,1,near_synonym,1
1691bca8-f82c-4565-bf22-4c5d950e456d,1,near_synonym,2
f387947d-55af-4a6c-8919-9cdd0348c47d,1,derivative,2
0af007ef-0560-45f4-9fb0-d51912c7bbbf,1,near_synonym,1
0af007ef-0560-45f4-9fb0-d51912c7bbbf,2,derivative,1
d9ac0762-1173-49bd-8c20-03e79c322798,1,near_synonym,2
2bbdc457-fd84-4f36-9280-21793eace5b7,1,near_synonym,1
2bbdc457-fd84-4f36-9280-21793eace5b7,2,derivative,1
3a2b7741-bd52-4264-9dda-adc119fae7bc,1,near_synonym,2
da56a481-7a5f-424e-8276-4f444a9b3e19,1,near_synonym,1
da56a481-7a5f-424e-8276-4f444a9b3e19,2,derivative,1
140b2d2c-cf43-4bf1-99ad-33665831d89b,1,antonym,2
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,1,near_synonym,1
ee979132-30b4-4a1d-aec8-b3ce2d5fcff5,2,derivative,1
5d25fe2d-cf02-4c3e-9c63-529388e3d27d,1,antonym,1
bac2b77e-1302-48e8-92c4-6f83ebe1e568,1,near_synonym,1
bac2b77e-1302-48e8-92c4-6f83ebe1e568,2,derivative,1
9f60e575-0b80-4e9c-ba66-25e4bd2e2075,1,near_synonym,1
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,1,near_synonym,1
7f747f9e-b4ed-4995-8ebb-dd9a32afb36f,2,derivative,1
9c362c65-5a6f-4d39-aef4-0d4360e42f99,1,near_synonym,1
9c362c65-5a6f-4d39-aef4-0d4360e42f99,2,derivative,1
2c71f5e4-4cf9-4874-bde6-62649883c7e3,1,antonym,1
2c71f5e4-4cf9-4874-bde6-62649883c7e3,2,derivative,1
d00e0e1d-8931-45f8-a494-994c332ac527,1,derivative,1
338f4c58-2a30-417a-b30e-0bd2295e1abf,1,derivative,1
6d2b4ccb-1277-4a39-9563-1d57b42b0541,1,near_synonym,2
37350da0-3612-4b2e-9897-5590785837ee,1,near_synonym,1
b8fa200f-0cc0-4e87-85f2-0ec39a11076e,1,near_synonym,2
688831db-5cec-451e-9797-c687c02ded92,1,near_synonym,1
688831db-5cec-451e-9797-c687c02ded92,2,derivative,1
34799d1d-9dee-433b-bf12-781f87fde136,1,near_synonym,1
34799d1d-9dee-433b-bf12-781f87fde136,2,derivative,1
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,1,near_synonym,1
8b3d45dd-cd7d-4e1e-ae45-9fff37267d9f,2,derivative,1
6a2e8bcc-f9d8-42e0-b20e-b4b15a3592c1,1,near_synonym,1
e50c0ac8-e75f-4434-85b9-703d89759541,1,near_synonym,1
100b3cdf-7767-4415-b459-9869e3a426a2,1,near_synonym,1
100b3cdf-7767-4415-b459-9869e3a426a2,2,antonym,1
d5610494-94f3-4ab2-9d77-c2b3c3293a9b,1,near_synonym,2
a19db34f-8590-4904-8767-ac640a8c217c,1,near_synonym,1
a19db34f-8590-4904-8767-ac640a8c217c,2,derivative,1
8518478a-0068-46fa-8a94-c9e52664b0e5,1,near_synonym,2
38644c88-1825-4205-b3d5-791917cd0b1e,1,near_synonym,2
f3cde8bd-c24b-4ef1-b811-77bcec331660,1,derivative,1
54a34a23-f212-4873-a02b-22407ce57c7c,1,near_synonym,1
54a34a23-f212-4873-a02b-22407ce57c7c,2,derivative,1
1acd9334-d4dc-49e6-8be1-e9cbc1b23a22,1,near_synonym,1
1acd9334-d4dc-49e6-8be1-e9cbc1b23a22,2,derivative,1
c5968009-9b03-458c-9c31-a585aa065185,1,near_synonym,1
c5968009-9b03-458c-9c31-a585aa065185,2,derivative,1
5586c443-a770-4458-88a4-2d44159b7b65,1,derivative,2
1571947a-5b15-4f2f-afec-24b57cd2d520,1,near_synonym,1
1571947a-5b15-4f2f-afec-24b57cd2d520,2,derivative,1
8efe1f8e-ce5e-4fc0-bcf3-126d00dbd042,1,derivative,1
96a9cac4-49ca-4ee9-ac0d-b31123862966,1,derivative,1
00e9c4e6-24ac-44b5-91af-3a852913fb50,1,antonym,1
00e9c4e6-24ac-44b5-91af-3a852913fb50,2,derivative,1
ebca9545-53d3-44d6-a093-166b52519f5a,1,near_synonym,1
ebca9545-53d3-44d6-a093-166b52519f5a,2,antonym,1
95a50d0f-1795-4310-b6cf-6b78952f234f,1,near_synonym,1
8b514cb7-728d-4139-a93b-911959b23ff4,1,antonym,1
8b514cb7-728d-4139-a93b-911959b23ff4,2,derivative,1
239b5b73-f50b-4cc5-bf9f-d384dbabb1ab,1,antonym,1
239b5b73-f50b-4cc5-bf9f-d384dbabb1ab,2,derivative,1
bd761717-1511-4010-b46b-2b9ddee00ce7,1,near_synonym,1
bd761717-1511-4010-b46b-2b9ddee00ce7,2,antonym,1
5cc64fbc-f485-4953-b145-e8cd5bca318c,1,antonym,1
c402f29f-7990-4778-9866-4104d3edcb16,1,derivative,1
62f6f720-819f-4dbf-ad4d-baa490cb4fa4,1,near_synonym,1
c41ab386-d637-4bf2-bae2-75cebf0bd2a8,1,near_synonym,1
c41ab386-d637-4bf2-bae2-75cebf0bd2a8,2,derivative,1
829c2cb7-a09a-42af-8e2a-31dfd5b362a2,1,antonym,1
829c2cb7-a09a-42af-8e2a-31dfd5b362a2,2,derivative,1
58a48290-3888-455c-8c0a-271d90690e26,1,near_synonym,2
cf1886dd-3020-488c-a224-138be6897681,1,near_synonym,1
cf1886dd-3020-488c-a224-138be6897681,2,derivative,1
8f4452f8-3387-4c25-bf57-04734749dffa,1,near_synonym,1
8f4452f8-3387-4c25-bf57-04734749dffa,2,derivative,1
59f0e00a-94d9-4394-925a-4f6c11592274,1,near_synonym,1
59f0e00a-94d9-4394-925a-4f6c11592274,2,derivative,1
6287e2f3-7f54-4a4b-ba16-391d8308ea82,1,derivative,2
16e35e09-d4c0-4371-8494-275aa35ac078,1,near_synonym,1
16e35e09-d4c0-4371-8494-275aa35ac078,2,derivative,1
99ce1076-76bd-4596-8e37-47624735c15b,1,derivative,1
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,1,antonym,1
11a2f3de-4bd9-4a55-9ba9-091d914d94b8,2,derivative,1
952992f3-206e-4312-a02d-ec7945631738,1,near_synonym,2
b9c91503-1075-4fb0-8b58-e6f9b2a2da0a,1,near_synonym,1
2fbbde49-698d-44c2-8457-dadc86d3050d,1,near_synonym,1
2fbbde49-698d-44c2-8457-dadc86d3050d,2,derivative,1
8d2cce12-10d6-45ae-b07a-ec29cec78a4a,1,near_synonym,1
8d2cce12-10d6-45ae-b07a-ec29cec78a4a,2,derivative,1
98b0089e-6cd4-425a-a13c-6953d3313fad,1,near_synonym,1
98b0089e-6cd4-425a-a13c-6953d3313fad,2,derivative,1
03b6e7a3-829f-478c-a2f5-4907c9e24613,1,near_synonym,1
13c3d6b2-bc9c-4e9e-a5de-fa2949464945,1,near_synonym,1
13c3d6b2-bc9c-4e9e-a5de-fa2949464945,2,derivative,1
bd30f524-d9b3-41cf-afd1-ba6b714c1960,1,near_synonym,1
bd30f524-d9b3-41cf-afd1-ba6b714c1960,2,derivative,1
50877a8f-6884-4aed-bd08-4ae78ef57222,1,near_synonym,1
50877a8f-6884-4aed-bd08-4ae78ef57222,2,derivative,1
ca326208-5d00-42b7-8354-255b29e46a46,1,near_synonym,2
00312465-cf91-46fc-a302-4d977dc567b6,1,near_synonym,1
00312465-cf91-46fc-a302-4d977dc567b6,2,derivative,1
1e4ebd9a-6fd7-498c-9ed5-03b074ec1542,1,near_synonym,1
1e4ebd9a-6fd7-498c-9ed5-03b074ec1542,2,derivative,1
25a52cbf-0a7c-45a4-849f-2875cb16f017,1,derivative,1
66df985d-7cd9-4ea2-9157-7d5adbc68548,1,near_synonym,1
66df985d-7cd9-4ea2-9157-7d5adbc68548,2,derivative,1
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,1,near_synonym,1
dd8cfba4-7a8b-4fb0-8833-b900e37c770b,2,derivative,1
92203f09-3981-4b0f-a6c6-f0f7179c4c09,1,near_synonym,1
92203f09-3981-4b0f-a6c6-f0f7179c4c09,2,antonym,1
4808d0a1-2b90-4322-b2b8-c2380bfd27a3,1,near_synonym,1
e83e81e0-6475-4342-880d-75124edfb32c,1,near_synonym,1
e83e81e0-6475-4342-880d-75124edfb32c,2,derivative,1
0147fe9e-829b-4d2f-8ef2-fdddeacc913f,1,near_synonym,1
0147fe9e-829b-4d2f-8ef2-fdddeacc913f,2,derivative,1
ec44e36c-e12b-4fa3-bd7a-d7bc3ea4e718,1,near_synonym,1
ec44e36c-e12b-4fa3-bd7a-d7bc3ea4e718,2,derivative,1
7e9080c4-dc6e-4fe8-a3b0-92ac8c36f141,1,near_synonym,1
7e9080c4-dc6e-4fe8-a3b0-92ac8c36f141,2,derivative,1
4b71b908-1709-49dd-8846-0d3cd804dccf,1,near_synonym,1
4b71b908-1709-49dd-8846-0d3cd804dccf,2,derivative,1
e179fb9e-9509-4855-9781-2c9e215d8604,1,near_synonym,2
adda2809-952b-4f93-96a8-f671a978220f,1,near_synonym,2
bc606fd6-caee-4585-8d1f-9702ad916725,1,near_synonym,1
bc606fd6-caee-4585-8d1f-9702ad916725,2,antonym,1
fdc183be-6717-42b5-926e-23bcad735620,1,near_synonym,1
fdc183be-6717-42b5-926e-23bcad735620,2,antonym,1
cd2099cf-eadf-4fc6-9be2-5cd563b42135,1,near_synonym,1
cd2099cf-eadf-4fc6-9be2-5cd563b42135,2,antonym,1
10ee1f0c-ca58-4f38-9d65-03b0db023709,1,derivative,1
bda403bf-037d-4169-be78-4a4ff0316531,1,near_synonym,1
bda403bf-037d-4169-be78-4a4ff0316531,2,derivative,1
99aa4a26-c2af-4d19-a2bf-31e5308b2dd0,1,near_synonym,1
11ffc809-27a2-4ee4-961f-069cb6962c6d,1,near_synonym,1
11ffc809-27a2-4ee4-961f-069cb6962c6d,2,derivative,1
4a7c870c-2130-4be9-a6d7-379a6011be5f,1,near_synonym,2
5f21dc9b-da01-4e02-bd0e-34648c3ea32f,1,near_synonym,1
5f21dc9b-da01-4e02-bd0e-34648c3ea32f,2,derivative,1
262982b8-7feb-48e5-a0d4-d2d4ad9cb06a,1,derivative,2
1d96aed4-dfd4-48be-aedd-49b9b9782262,1,derivative,2
f1c5afb4-73ae-4ada-9d45-4306a9fca877,1,near_synonym,2
30c1758e-3529-4900-819e-7d04f25e6a18,1,near_synonym,1
30c1758e-3529-4900-819e-7d04f25e6a18,2,derivative,1
ae0a110b-6ffe-426d-a92c-ea8f41ae6322,1,derivative,2
4ff85862-d1a1-4372-8400-ce9d81b51186,1,antonym,1
4ff85862-d1a1-4372-8400-ce9d81b51186,2,derivative,1
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,1,near_synonym,1
4c8396a7-fb02-4a1a-a3f2-0177346bbf15,2,antonym,1
3fef47a5-4c66-47b1-a562-e118d256519f,1,near_synonym,2
07f9d1ff-f0b5-461e-b958-99e36372f145,1,near_synonym,2
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,1,near_synonym,1
ff21c8c2-ed8a-493d-8154-4fdf977d2c17,2,derivative,1
d7cb1798-df86-4fd7-a98d-4cc19b831d58,1,near_synonym,1
4f2a0c06-5c46-416d-9982-c51addcc864a,1,near_synonym,1
4f2a0c06-5c46-416d-9982-c51addcc864a,2,derivative,1
acb46561-a580-4098-9ba7-2e8020bd8571,1,near_synonym,1
acb46561-a580-4098-9ba7-2e8020bd8571,2,derivative,1
3269c977-5dc9-448f-8714-0d1b5b96fb25,1,near_synonym,1
3269c977-5dc9-448f-8714-0d1b5b96fb25,2,derivative,1
67e330f5-e813-44fd-ba1e-0e6fbbcd7483,1,near_synonym,1
67e330f5-e813-44fd-ba1e-0e6fbbcd7483,2,antonym,1
7d9d1181-f539-4cdf-9bb7-ba6c578ebf65,1,derivative,1
baa70828-42c2-471a-85e7-1f9b009fecb2,1,near_synonym,1
d22ecb8e-958a-4234-b9af-d23d56fa30ac,1,near_synonym,1
5a19a074-009a-4433-b3e1-1e566efbc23f,1,derivative,2
df284d7a-02fb-4b7c-9a12-9d2fc6edc2ff,1,near_synonym,1
df284d7a-02fb-4b7c-9a12-9d2fc6edc2ff,2,derivative,1
ce66594e-b63a-4922-a7b7-9f6a1df4776d,1,near_synonym,2
b91133e3-1062-4d0e-817c-eb19c19cc7f9,1,near_synonym,1
b91133e3-1062-4d0e-817c-eb19c19cc7f9,2,derivative,1
35fb3c4b-014a-4bc6-bc6c-175744e4f6e5,1,near_synonym,1
35fb3c4b-014a-4bc6-bc6c-175744e4f6e5,2,antonym,1
36422c9c-d967-4dd5-96d7-6c64d4411b06,1,derivative,2
a838badb-45e0-4e06-b967-38d522f0705a,1,near_synonym,1
a838badb-45e0-4e06-b967-38d522f0705a,2,derivative,1
2a29b8d1-d831-4f5a-8b91-2ac3bcc384ac,1,near_synonym,1
b7a2a5f7-638e-4307-adf3-f0befaa76edd,1,near_synonym,1
b7a2a5f7-638e-4307-adf3-f0befaa76edd,2,derivative,1
a13503d1-991a-4a96-8b06-b0ec7924f083,1,near_synonym,1
a13503d1-991a-4a96-8b06-b0ec7924f083,2,derivative,1
47b6add7-1918-4f39-9503-b56cdb8e278a,1,near_synonym,1
47b6add7-1918-4f39-9503-b56cdb8e278a,2,derivative,1
9604dad2-f053-45bc-8d7c-290ebe95230e,1,antonym,1
66015a91-11c0-479c-825e-05eebc797b2a,1,near_synonym,1
66015a91-11c0-479c-825e-05eebc797b2a,2,derivative,1
b4607a62-8012-4c61-9309-76a7d4e35c40,1,near_synonym,1
b4607a62-8012-4c61-9309-76a7d4e35c40,2,derivative,1
846a8ccf-ab91-43ce-8bdd-2760ec9b7250,1,antonym,1
846a8ccf-ab91-43ce-8bdd-2760ec9b7250,2,derivative,1
80b15d4b-5479-4893-852a-edffedc84195,1,near_synonym,1
80b15d4b-5479-4893-852a-edffedc84195,2,antonym,1
4c500938-a77c-472c-a68a-4aa3299321b2,1,near_synonym,1
4c500938-a77c-472c-a68a-4aa3299321b2,2,derivative,1
7c09d6b3-8172-457c-86f7-15ea8e68fee1,1,near_synonym,1
7c09d6b3-8172-457c-86f7-15ea8e68fee1,2,derivative,1
1dd9ec12-13a2-473f-81a1-e18fd8bfebd0,1,derivative,2
ba173f57-12b5-4980-a16c-e9e286f48a83,1,near_synonym,1
ba173f57-12b5-4980-a16c-e9e286f48a83,2,derivative,1
d00555fc-9975-4c8d-a1b7-e4912575e5ff,1,near_synonym,1
9a1cceb4-ef71-4bf8-82f4-6a6db18fbb22,1,near_synonym,1
9a1cceb4-ef71-4bf8-82f4-6a6db18fbb22,2,derivative,1
661a9dd7-8b38-4ddd-83f7-3d845e66d296,1,near_synonym,1
661a9dd7-8b38-4ddd-83f7-3d845e66d296,2,antonym,1
02cf0fe1-6727-4dc2-91a7-fc5ac1af098d,1,near_synonym,1
02cf0fe1-6727-4dc2-91a7-fc5ac1af098d,2,antonym,1
a97a9cc0-d667-4410-b3f7-b5633c825f4f,1,derivative,1
555a428b-889a-44f6-951e-90a0e94a66f4,1,near_synonym,1
555a428b-889a-44f6-951e-90a0e94a66f4,2,derivative,1
61c36462-eb1f-41c2-8e49-001ff5107c98,1,near_synonym,1
61c36462-eb1f-41c2-8e49-001ff5107c98,2,derivative,1
41794228-7fd7-41cb-9b97-0f4f1dd5da43,1,near_synonym,1
41794228-7fd7-41cb-9b97-0f4f1dd5da43,2,derivative,1
24bb12fb-76d7-410e-8751-7dafca8891eb,1,derivative,1
7bd101f6-2bfe-4fc9-a335-23dd73fb7429,1,antonym,1
7bd101f6-2bfe-4fc9-a335-23dd73fb7429,2,derivative,1
396b3704-9923-44c3-b27b-dbd16551b665,1,near_synonym,1
396b3704-9923-44c3-b27b-dbd16551b665,2,derivative,1
31f2f1b7-d787-47dc-b11a-377071ad1ad3,1,near_synonym,1
31f2f1b7-d787-47dc-b11a-377071ad1ad3,2,derivative,1
89e39eb3-c493-4132-9a16-61c7d973dd4d,1,near_synonym,1
89e39eb3-c493-4132-9a16-61c7d973dd4d,2,derivative,1
2267e29f-b11d-4e82-a830-6ad30c7f8332,1,near_synonym,1
2267e29f-b11d-4e82-a830-6ad30c7f8332,2,antonym,1
2c894d24-cd21-4f5b-86b1-7842503b6aed,1,near_synonym,1
2c894d24-cd21-4f5b-86b1-7842503b6aed,2,derivative,1
6e99081f-3240-4cde-add1-30aa0a31ce53,1,near_synonym,1
6e99081f-3240-4cde-add1-30aa0a31ce53,2,antonym,1
bacc157d-4d4a-4a3f-9843-a7800239df5a,1,near_synonym,2
e98042c3-bc57-4079-a2fa-1c811006edb4,1,near_synonym,1
e98042c3-bc57-4079-a2fa-1c811006edb4,2,derivative,1
1f0ec3f9-129a-47e3-96d2-bbd94781404d,1,near_synonym,1
1f0ec3f9-129a-47e3-96d2-bbd94781404d,2,antonym,1
55d7cc1e-405c-4d59-aac6-e4ad5953353a,1,derivative,1
942f3a98-0db2-4e00-9735-814e8c607595,1,derivative,2
8cade1ae-5cff-4d18-8098-10cbd506906f,1,near_synonym,1
8cade1ae-5cff-4d18-8098-10cbd506906f,2,derivative,1
8ca613a8-2bc4-4121-9f91-b27021f1a8b4,1,near_synonym,1
8ca613a8-2bc4-4121-9f91-b27021f1a8b4,2,derivative,1
d3d2f43c-042b-4fa6-b8e4-f40a83668d73,1,derivative,1
54947c83-ec2b-490d-9bbf-04ee2710df17,1,near_synonym,2
6c5b7e54-6bcf-46c4-85dc-22b87ea0b088,1,near_synonym,1
6c5b7e54-6bcf-46c4-85dc-22b87ea0b088,2,antonym,1
06b7901b-8f99-4aa6-a83f-13861e87780a,1,near_synonym,1
06b7901b-8f99-4aa6-a83f-13861e87780a,2,derivative,1
0719e446-63c4-4155-9238-c4a3096ea88a,1,near_synonym,1
0719e446-63c4-4155-9238-c4a3096ea88a,2,derivative,1
529d8212-9952-40d9-8adb-c12699f1aa09,1,near_synonym,1
529d8212-9952-40d9-8adb-c12699f1aa09,2,derivative,1
2bc4c901-7426-42f0-98b4-7fea75921834,1,near_synonym,1
2bc4c901-7426-42f0-98b4-7fea75921834,2,derivative,1
4e5a6579-83a6-4f10-a613-98f7c0dabf1b,1,near_synonym,1
4e5a6579-83a6-4f10-a613-98f7c0dabf1b,2,antonym,1
27481197-eda9-48a6-a04d-a39bc3703d6c,1,antonym,1
27481197-eda9-48a6-a04d-a39bc3703d6c,2,derivative,1
91e62da3-9ff3-4840-ae89-c5b0dcb8c199,1,antonym,1
91e62da3-9ff3-4840-ae89-c5b0dcb8c199,2,derivative,1
43afec92-cfa6-4d4c-ae32-0771817ddcb8,1,antonym,1
35c7fc49-36f8-4525-82be-3de81e366099,1,near_synonym,1
35c7fc49-36f8-4525-82be-3de81e366099,2,derivative,1
aab40d1c-179c-405a-97aa-508b93b08826,1,near_synonym,1
8e9e1591-1510-402c-8629-5bc8f18cdaf7,1,near_synonym,1
8e9e1591-1510-402c-8629-5bc8f18cdaf7,2,derivative,1
c9637960-7adf-4794-be31-71dd4d171f5b,1,near_synonym,1
0a2da8df-7a4a-41ad-bfe0-da8e84a967cd,1,near_synonym,2
83068b64-a2ca-4a11-9248-33ea0733d550,1,near_synonym,1
83068b64-a2ca-4a11-9248-33ea0733d550,2,derivative,1
c8faf755-a566-459e-9d32-9544bab6c23d,1,near_synonym,1
c8faf755-a566-459e-9d32-9544bab6c23d,2,antonym,1
01b9b267-a642-4c3c-bd08-31630d8133e2,1,near_synonym,1
01b9b267-a642-4c3c-bd08-31630d8133e2,2,derivative,1
5ef24a55-00f0-44cc-9019-5a3b15abb641,1,near_synonym,1
5ef24a55-00f0-44cc-9019-5a3b15abb641,2,derivative,1
989b7674-d59e-4abc-b08e-853704fe7f53,1,near_synonym,1
989b7674-d59e-4abc-b08e-853704fe7f53,2,derivative,1
881872a1-ee3b-4213-a598-a108aacf741f,1,near_synonym,1
881872a1-ee3b-4213-a598-a108aacf741f,2,derivative,1
fa118226-096c-4f04-80f7-b540c139564f,1,derivative,2
5fff9b79-9a3c-4262-9e0d-32591123bdbe,1,near_synonym,1
5fff9b79-9a3c-4262-9e0d-32591123bdbe,2,derivative,1
476fbfaf-e23a-4b9e-9f4e-37268b0e194e,1,near_synonym,2
1099d61e-6112-4a70-8ac6-c5d4866e5516,1,derivative,1
8a552bad-8580-42f7-b2ed-3fab5e2a1f88,1,near_synonym,2
fc92dc96-f006-4c6c-b893-c31a3467022d,1,near_synonym,1
fc92dc96-f006-4c6c-b893-c31a3467022d,2,derivative,1
add6bba3-0fcc-4067-89cd-5d76d3c841b4,1,near_synonym,1
add6bba3-0fcc-4067-89cd-5d76d3c841b4,2,derivative,1
f3bab13f-b7c6-4008-8216-ea2d35ec9695,1,near_synonym,1
f3bab13f-b7c6-4008-8216-ea2d35ec9695,2,derivative,1
366601f4-6cad-462d-8b57-406132ff3246,1,near_synonym,1
366601f4-6cad-462d-8b57-406132ff3246,2,derivative,1
626e4c31-ba47-46ce-96cf-43c25939226a,1,near_synonym,2
21bbe3b4-700f-41a2-bf27-e0b5b7f10970,1,near_synonym,1
21bbe3b4-700f-41a2-bf27-e0b5b7f10970,2,derivative,1
1a7a8495-73e2-4732-8b4e-95687c75fbfa,1,near_synonym,2
92bb8b49-69d6-4bf6-9ab1-2a0bcd4fd24b,1,derivative,1
ec1860f0-21bd-427c-b462-70aca1675938,1,near_synonym,1
ec1860f0-21bd-427c-b462-70aca1675938,2,derivative,1
01792bf4-1fa3-4e3d-a76f-70e6caf8881b,1,near_synonym,1
01792bf4-1fa3-4e3d-a76f-70e6caf8881b,2,derivative,1
9aea4c6d-9739-4f00-b1c8-7d80ff97c835,1,near_synonym,1
9aea4c6d-9739-4f00-b1c8-7d80ff97c835,2,derivative,1
