word_id,spelling,base_status,morphology_status,sentences_status,exam_status,batch_id,evidence_refs,issues,updated_at
cet4-w-c9556ba077937b30828a,background,not_started,not_started,not_started,not_started,,,,
cet4-w-5873f854e644065163ac,backup,not_started,not_started,not_started,not_started,,,,
cet4-w-39f033d8eac3ce6d5e5d,backward,not_started,not_started,not_started,not_started,,,,
cet4-w-1a6b1db28813dcff590f,backwards,not_started,not_started,not_started,not_started,,,,
cet4-w-9860fb772965835fa56d,backyard,not_started,not_started,not_started,not_started,,,,
cet4-w-915f1ad436049895179e,bacon,not_started,not_started,not_started,not_started,,,,
cet4-w-e9718e53908641cd97e0,bacteria,not_started,not_started,not_started,not_started,,,,
cet4-w-237c4cbe4c5177ac65a4,bad,not_started,not_started,not_started,not_started,,,,
cet4-w-61e3179065276ea99edd,badge,not_started,not_started,not_started,not_started,,,,
cet4-w-fa37c6e2855ab6467591,badly,not_started,not_started,not_started,not_started,,,,
cet4-w-91e34f4859b09ee1c401,badminton,not_started,not_started,not_started,not_started,,,,
cet4-w-877feeab6f03f2b9f23e,bag,not_started,not_started,not_started,not_started,,,,
cet4-w-e022bb3e5cd931889647,baggage,not_started,not_started,not_started,not_started,,,,
cet4-w-9afb56ecd0a3ca25a45e,bail,not_started,not_started,not_started,not_started,,,,
cet4-w-9027d3496bc595ee3dea,bait,not_started,not_started,not_started,not_started,,,,
cet4-w-7ee0d70331472e6f8f35,bake,not_started,not_started,not_started,not_started,,,,
cet4-w-050ddd16c0b3022fb991,bakery,not_started,not_started,not_started,not_started,,,,
cet4-w-45c499a6f8828cfb7de9,balance,not_started,not_started,not_started,not_started,,,,
cet4-w-046e70f4956dbc4859a4,balcony,not_started,not_started,not_started,not_started,,,,
cet4-w-92db3c173511959d2ed9,ball,not_started,not_started,not_started,not_started,,,,
cet4-w-151d83c00b5aab894068,ballet,not_started,not_started,not_started,not_started,,,,
cet4-w-dba1a0128f38c3feaa01,balloon,not_started,not_started,not_started,not_started,,,,
cet4-w-992371b6c01f2b0b043f,ballot,not_started,not_started,not_started,not_started,,,,
cet4-w-209087acc74f72602c5c,bamboo,not_started,not_started,not_started,not_started,,,,
cet4-w-d3362c07660d01450e14,ban,not_started,not_started,not_started,not_started,,,,
cet4-w-1b598a803dfe44ab00ae,banana,not_started,not_started,not_started,not_started,,,,
cet4-w-d9f1866f884bea0e0bc9,band,not_started,not_started,not_started,not_started,,,,
cet4-w-5aadf7b94d96f3f50ca9,bandage,not_started,not_started,not_started,not_started,,,,
cet4-w-07a1c956f9f51c9f0db1,bang,not_started,not_started,not_started,not_started,,,,
cet4-w-caa70f2896d819b4114a,bank,not_started,not_started,not_started,not_started,,,,
cet4-w-ee54f12601442d6dec16,banker,not_started,not_started,not_started,not_started,,,,
cet4-w-2f40e346a5e8e9a8a296,banking,not_started,not_started,not_started,not_started,,,,
cet4-w-ea6d36ee7ff8fd4e7955,banknote,not_started,not_started,not_started,not_started,,,,
cet4-w-7961526a3bc0d260f61c,bankrupt,not_started,not_started,not_started,not_started,,,,
cet4-w-b614199ec7c84d520853,bankruptcy,not_started,not_started,not_started,not_started,,,,
cet4-w-05143694932447f04d9e,banner,not_started,not_started,not_started,not_started,,,,
cet4-w-3c48f94f0f28b30a9fc2,banquet,not_started,not_started,not_started,not_started,,,,
cet4-w-ca630d88ac0e2da2a7b7,bar,not_started,not_started,not_started,not_started,,,,
cet4-w-03e655c20ed5ef6f24ef,barbecue,not_started,not_started,not_started,not_started,,,,
cet4-w-8beac5c131fc2af89a89,barber,not_started,not_started,not_started,not_started,,,,
cet4-w-5268cd667bd1c7dca8a6,bare,not_started,not_started,not_started,not_started,,,,
cet4-w-9b38e9d8dffc5adcff02,barely,not_started,not_started,not_started,not_started,,,,
cet4-w-8481e71badf45e723ea0,bargain,not_started,not_started,not_started,not_started,,,,
cet4-w-361e3c712ce27f31fa8a,bark,not_started,not_started,not_started,not_started,,,,
cet4-w-19ae388f207765152b52,barrel,not_started,not_started,not_started,not_started,,,,
cet4-w-0e3512910d6695297b6b,barrier,not_started,not_started,not_started,not_started,,,,
cet4-w-7ce1a2c3271991727b12,base,not_started,not_started,not_started,not_started,,,,
cet4-w-6c14d7dfa1ee669ff8c6,baseball,not_started,not_started,not_started,not_started,,,,
cet4-w-69d1b341013c14e32b8e,basement,not_started,not_started,not_started,not_started,,,,
cet4-w-f1940bdf6870b57c14e1,basic,not_started,not_started,not_started,not_started,,,,
cet4-w-369040694f7e892a9d9d,basically,not_started,not_started,not_started,not_started,,,,
cet4-w-aaabef482cc6785b0541,basin,not_started,not_started,not_started,not_started,,,,
cet4-w-491ab3e7b0a64ec5a20f,basis,not_started,not_started,not_started,not_started,,,,
cet4-w-3a551ad6b326344e0901,basket,not_started,not_started,not_started,not_started,,,,
cet4-w-512625827bf8eae69296,basketball,not_started,not_started,not_started,not_started,,,,
cet4-w-4b3a2039ead1e852ec8b,bat,not_started,not_started,not_started,not_started,,,,
cet4-w-f444e4035cc89e9fc34f,batch,not_started,not_started,not_started,not_started,,,,
cet4-w-598fce4b55070c3535d7,bath,not_started,not_started,not_started,not_started,,,,
cet4-w-a4dff886bd7f282251a3,bathe,not_started,not_started,not_started,not_started,,,,
cet4-w-bf758c7727d4f3d581f5,bathroom,not_started,not_started,not_started,not_started,,,,
cet4-w-8fca367c0407dcd43623,battalion,not_started,not_started,not_started,not_started,,,,
cet4-w-e697f36632cc8f447a40,battery,not_started,not_started,not_started,not_started,,,,
cet4-w-38fd09764fc89d90b821,battle,not_started,not_started,not_started,not_started,,,,
cet4-w-c433d2ca5f79d3352dc5,bay,not_started,not_started,not_started,not_started,,,,
cet4-w-af9e9f5e27c9efb68029,BBQ,not_started,not_started,not_started,not_started,,,,
cet4-w-baa827dd6094913e2274,be,not_started,not_started,not_started,not_started,,,,
cet4-w-7ac9c97493792c2cc6f9,beach,not_started,not_started,not_started,not_started,,,,
cet4-w-798656dd6130eb4faa64,beam,not_started,not_started,not_started,not_started,,,,
cet4-w-ffbd6e8c423a62a8da91,bean,not_started,not_started,not_started,not_started,,,,
cet4-w-758d66e0330f655d2969,bear,not_started,not_started,not_started,not_started,,,,
cet4-w-6999b387af92d6db847d,beard,not_started,not_started,not_started,not_started,,,,
cet4-w-4dfd084c6de0495a2bde,bearing,not_started,not_started,not_started,not_started,,,,
cet4-w-35786dff5bb8560e4a86,beast,not_started,not_started,not_started,not_started,,,,
cet4-w-3e33b50bf860cf3894e2,beat,not_started,not_started,not_started,not_started,,,,
cet4-w-48f1047695bc1d87c91f,beautiful,not_started,not_started,not_started,not_started,,,,
cet4-w-97b9e972b14e3137d4b3,beautify,not_started,not_started,not_started,not_started,,,,
cet4-w-31e882bc715978e5fc34,beauty,not_started,not_started,not_started,not_started,,,,
cet4-w-37c75596bb63fe228e4a,because,not_started,not_started,not_started,not_started,,,,
cet4-w-e64cc5a8798fc7049609,become,not_started,not_started,not_started,not_started,,,,
cet4-w-63736d031290138c0f26,bed,not_started,not_started,not_started,not_started,,,,
cet4-w-98e29c79a2bfdad7a335,bedding,not_started,not_started,not_started,not_started,,,,
cet4-w-953b41b72da6c30e8cfe,bee,not_started,not_started,not_started,not_started,,,,
cet4-w-9bef39743f024cbd2d4a,beef,not_started,not_started,not_started,not_started,,,,
cet4-w-7e4b7c47dc0bcb9e3c24,beer,not_started,not_started,not_started,not_started,,,,
cet4-w-37f6571c869ac377ffd5,before,not_started,not_started,not_started,not_started,,,,
cet4-w-2bacbc602e7cc3631156,beforehand,not_started,not_started,not_started,not_started,,,,
cet4-w-693e85d6526dd59d7cca,beg,not_started,not_started,not_started,not_started,,,,
cet4-w-89ac04f7499d9aab3caa,beggar,not_started,not_started,not_started,not_started,,,,
cet4-w-42401fd7fbf88108c7df,begin,not_started,not_started,not_started,not_started,,,,
cet4-w-97fc225684c868ce0315,beginning,not_started,not_started,not_started,not_started,,,,
cet4-w-60813c4a19052ce57074,behalf,not_started,not_started,not_started,not_started,,,,
cet4-w-16435730d0a115cb0e1f,behave,not_started,not_started,not_started,not_started,,,,
cet4-w-1ae75c1f030bded253cb,behavior,not_started,not_started,not_started,not_started,,,,
cet4-w-de0ae56e824dd5d52cc1,behavioral,not_started,not_started,not_started,not_started,,,,
cet4-w-dd8c04c23816c453fddc,behind,not_started,not_started,not_started,not_started,,,,
cet4-w-728655f6e5db49abd4ff,being,not_started,not_started,not_started,not_started,,,,
cet4-w-54126f3b862595d3c7cb,belief,not_started,not_started,not_started,not_started,,,,
cet4-w-103a714f3451525c281b,believe,not_started,not_started,not_started,not_started,,,,
cet4-w-3aa868c6e817a25f40c5,bell,not_started,not_started,not_started,not_started,,,,
cet4-w-185cc2f3b80aeeb42b1e,belly,not_started,not_started,not_started,not_started,,,,
cet4-w-894cb3182538e4a596bb,belong,not_started,not_started,not_started,not_started,,,,
cet4-w-6ec027cc0283069e27e9,belongings,not_started,not_started,not_started,not_started,,,,
cet4-w-f842f7cf61caa9c785e9,beloved,not_started,not_started,not_started,not_started,,,,
cet4-w-2d51fd4d1b1a8a084ff9,below,not_started,not_started,not_started,not_started,,,,
cet4-w-0d7cf9aae3f7ae32f2cf,belt,not_started,not_started,not_started,not_started,,,,
cet4-w-67e0c0971d73ea6f2d7c,bench,not_started,not_started,not_started,not_started,,,,
cet4-w-07b8cc7a511847836e5c,bend,not_started,not_started,not_started,not_started,,,,
cet4-w-70d9707362fd65086c86,beneath,not_started,not_started,not_started,not_started,,,,
cet4-w-7a0a158e4a3fa68dfe02,beneficial,not_started,not_started,not_started,not_started,,,,
cet4-w-c61553fc325351be6281,beneficiary,not_started,not_started,not_started,not_started,,,,
cet4-w-13a6344fd09d8f7f775f,benefit,not_started,not_started,not_started,not_started,,,,
cet4-w-ba54578086968d5b3e2f,berry,not_started,not_started,not_started,not_started,,,,
cet4-w-3f8b40fed946929daa3b,beside,not_started,not_started,not_started,not_started,,,,
cet4-w-00f4499c72be6c6c6640,besides,not_started,not_started,not_started,not_started,,,,
cet4-w-7e74cfd51d6156a18345,best,not_started,not_started,not_started,not_started,,,,
cet4-w-445f9caffafc66afacdc,best-seller,not_started,not_started,not_started,not_started,,,,
cet4-w-cd30decc231a941c41e5,best-selling,not_started,not_started,not_started,not_started,,,,
cet4-w-0279ba21f587ef8d016f,bet,not_started,not_started,not_started,not_started,,,,
cet4-w-423c0594866f66619fe6,betray,not_started,not_started,not_started,not_started,,,,
cet4-w-b5232e69dea109168877,betrayal,not_started,not_started,not_started,not_started,,,,
cet4-w-96700ce8fe4d5fa4593f,better,not_started,not_started,not_started,not_started,,,,
cet4-w-840de32aef0010146229,between,not_started,not_started,not_started,not_started,,,,
cet4-w-188ba13575c24412af70,beverage,not_started,not_started,not_started,not_started,,,,
cet4-w-62eb7081273ac0ace3ec,beyond,not_started,not_started,not_started,not_started,,,,
cet4-w-5791a4aa939347dec843,bias,not_started,not_started,not_started,not_started,,,,
cet4-w-fa54589dceb0ad1b9b1b,Bible,not_started,not_started,not_started,not_started,,,,
cet4-w-2944443465ccf503f00a,Biblical,not_started,not_started,not_started,not_started,,,,
cet4-w-cea717bcf783333bc654,bicycle,not_started,not_started,not_started,not_started,,,,
cet4-w-bbc514997156fd3bfa53,bid,not_started,not_started,not_started,not_started,,,,
cet4-w-7e51bf14adbab44dfbd8,big,not_started,not_started,not_started,not_started,,,,
cet4-w-1db0e127549b8d801147,bike,not_started,not_started,not_started,not_started,,,,
cet4-w-a3df9c239b5b09c2fc0c,bill,not_started,not_started,not_started,not_started,,,,
cet4-w-b530f7ab7224ce60bfdc,billion,not_started,not_started,not_started,not_started,,,,
cet4-w-873b642e1b753da8d313,billionaire,not_started,not_started,not_started,not_started,,,,
cet4-w-1a9a90527738dc747e27,bin,not_started,not_started,not_started,not_started,,,,
cet4-w-39817aa1273c9544cbe4,bind,not_started,not_started,not_started,not_started,,,,
cet4-w-1996833fbda4fc305393,biochemical,not_started,not_started,not_started,not_started,,,,
cet4-w-f8cedf6beeace8b60c1f,biochemist,not_started,not_started,not_started,not_started,,,,
cet4-w-01e7847e5cf8fab8ade2,biochemistry,not_started,not_started,not_started,not_started,,,,
cet4-w-a66a1b55072108e2b659,biographer,not_started,not_started,not_started,not_started,,,,
cet4-w-9d7122ace76c5192b0af,biographical,not_started,not_started,not_started,not_started,,,,
cet4-w-65ea0ef67dd6b5010e75,biography,not_started,not_started,not_started,not_started,,,,
cet4-w-781616d7c4c2371ca699,biological,not_started,not_started,not_started,not_started,,,,
cet4-w-c9eebb775225a9264c87,biologist,not_started,not_started,not_started,not_started,,,,
cet4-w-793f39bfe8ffd816b6a3,biology,not_started,not_started,not_started,not_started,,,,
cet4-w-55b5cf4c561f5fab0b57,biotechnology,not_started,not_started,not_started,not_started,,,,
cet4-w-dd123819e942e9003354,bird,not_started,not_started,not_started,not_started,,,,
cet4-w-03efa2369734880c2211,birth,not_started,not_started,not_started,not_started,,,,
cet4-w-b2bf6e5b427345da21d7,birthday,not_started,not_started,not_started,not_started,,,,
cet4-w-4739fa21476ffbd07210,biscuit,not_started,not_started,not_started,not_started,,,,
cet4-w-27f74e7c9c3dd68895c9,bit,not_started,not_started,not_started,not_started,,,,
cet4-w-bf7c61539dc52995bd58,bitch,not_started,not_started,not_started,not_started,,,,
cet4-w-77d08d572ca90dd9a168,bite,not_started,not_started,not_started,not_started,,,,
cet4-w-4bc30df26207fa315d34,bitter,not_started,not_started,not_started,not_started,,,,
cet4-w-0d0a284d12a3d49df30d,black,not_started,not_started,not_started,not_started,,,,
cet4-w-50a30d1bad42f8113242,blackboard,reviewed,reviewed,reviewed,not_started,cet4-s2-b003,"[""ev-lex-blackboard"",""ev-edit-b003"",""ev-etym-blackboard""]",阶段 6 待核验真题与词频,2026-09-17
cet4-w-0a0f031ce6e6392174c9,blade,not_started,not_started,not_started,not_started,,,,
cet4-w-0eea1ad100e7c86f1171,blame,not_started,not_started,not_started,not_started,,,,
cet4-w-82ab4fe60b55c2b60cd8,blank,not_started,not_started,not_started,not_started,,,,
cet4-w-5d894c6de3494b4193b7,blanket,not_started,not_started,not_started,not_started,,,,
cet4-w-925021c1d51c5e62f8fc,blast,not_started,not_started,not_started,not_started,,,,
cet4-w-04306f19e6787fcff4ac,bleed,not_started,not_started,not_started,not_started,,,,
cet4-w-293588a0babe7f5ea546,blend,not_started,not_started,not_started,not_started,,,,
cet4-w-9b3211aee7f12dc35a1b,bless,not_started,not_started,not_started,not_started,,,,
cet4-w-219f8ce640e8ab9d26ee,blessing,not_started,not_started,not_started,not_started,,,,
cet4-w-4f249d764e7110767deb,blind,not_started,not_started,not_started,not_started,,,,
cet4-w-6a5461fbd472a09161f0,block,not_started,not_started,not_started,not_started,,,,
cet4-w-8a6b055214921fc016a5,blog,not_started,not_started,not_started,not_started,,,,
cet4-w-069f0a535b434bc15097,blond,not_started,not_started,not_started,not_started,,,,
cet4-w-928215e9f3e8e3858c1f,blood,not_started,not_started,not_started,not_started,,,,
cet4-w-2ad703d600d3b8efca01,bloody,not_started,not_started,not_started,not_started,,,,
cet4-w-fbdcf3328202d277a416,bloom,not_started,not_started,not_started,not_started,,,,
cet4-w-213feb856eb1a59d8396,blossom,not_started,not_started,not_started,not_started,,,,
cet4-w-6c36770fce59873f8212,blouse,not_started,not_started,not_started,not_started,,,,
cet4-w-710e02c8d06562266ffc,blow,not_started,not_started,not_started,not_started,,,,
cet4-w-9abb88e8546735abad60,blue,not_started,not_started,not_started,not_started,,,,
cet4-w-c1cc1247933a3cd2b4a0,blueprint,not_started,not_started,not_started,not_started,,,,
cet4-w-31bfec8adfc621ea31e9,blur,not_started,not_started,not_started,not_started,,,,
cet4-w-3a4c136be2f3c428a211,board,not_started,not_started,not_started,not_started,,,,
cet4-w-b8dcd6ff964ea15458fb,boast,not_started,not_started,not_started,not_started,,,,
cet4-w-bf2d63b41b9d51cbfdf9,boastful,not_started,not_started,not_started,not_started,,,,
cet4-w-dc5cf386712b933b40f7,boat,not_started,not_started,not_started,not_started,,,,
cet4-w-ad026e898185446bb9f9,bodily,not_started,not_started,not_started,not_started,,,,
cet4-w-1e4ab700d3e5e37e14c8,body,not_started,not_started,not_started,not_started,,,,
cet4-w-ef5fbe557fe0ce475b98,boil,not_started,not_started,not_started,not_started,,,,
cet4-w-ace4acec85c9c840cc0f,boiler,not_started,not_started,not_started,not_started,,,,
cet4-w-33d3da728f4b5230d393,bold,not_started,not_started,not_started,not_started,,,,
cet4-w-74e169616471183c84b2,bolt,not_started,not_started,not_started,not_started,,,,
cet4-w-4cdd97db3766fe83a17d,bomb,not_started,not_started,not_started,not_started,,,,
cet4-w-0ae0ddf1c753e71b69a8,bond,not_started,not_started,not_started,not_started,,,,
cet4-w-dff5498672d447a022dd,bondage,not_started,not_started,not_started,not_started,,,,
cet4-w-5ab50972b9b459883933,bone,not_started,not_started,not_started,not_started,,,,
cet4-w-3d92914a295bd239ded8,bonus,not_started,not_started,not_started,not_started,,,,
cet4-w-4d6731183345afe6bdde,bony,not_started,not_started,not_started,not_started,,,,
cet4-w-dc8ed021f0688c2a0f75,book,not_started,not_started,not_started,not_started,,,,
cet4-w-08c88458ce42cb411faa,boom,not_started,not_started,not_started,not_started,,,,
cet4-w-214bd877abb4c173665b,boost,not_started,not_started,not_started,not_started,,,,
cet4-w-c1f24dc7fdef862320f0,boot,not_started,not_started,not_started,not_started,,,,
cet4-w-d6719c24655ad798933d,booth,not_started,not_started,not_started,not_started,,,,
cet4-w-e6cebf2094c2cb1530b6,border,not_started,not_started,not_started,not_started,,,,
cet4-w-05bbeec750c9c2e09f44,bore,not_started,not_started,not_started,not_started,,,,
cet4-w-29f2992bac1ebb252c56,boring,not_started,not_started,not_started,not_started,,,,
cet4-w-305b0b496be89016a9d0,born,not_started,not_started,not_started,not_started,,,,
cet4-w-fa1abfac3b5b279692db,borrow,not_started,not_started,not_started,not_started,,,,
cet4-w-fba659d508dfcb4d04a8,boss,not_started,not_started,not_started,not_started,,,,
cet4-w-94b90ed8731880548b25,both,not_started,not_started,not_started,not_started,,,,
cet4-w-f27744ff156e45a805d6,bother,not_started,not_started,not_started,not_started,,,,
cet4-w-947cf514457a45275d02,bottle,not_started,not_started,not_started,not_started,,,,
cet4-w-18c0dac6b58dc0830171,bottom,not_started,not_started,not_started,not_started,,,,
cet4-w-a11e17eb6d399a09e7a2,bounce,not_started,not_started,not_started,not_started,,,,
cet4-w-e2bc673172f86b1d0bbb,bound,not_started,not_started,not_started,not_started,,,,
cet4-w-ca8a67421e033a20d664,boundary,not_started,not_started,not_started,not_started,,,,
cet4-w-ed0c57d62ab630d15ce9,bow,not_started,not_started,not_started,not_started,,,,
cet4-w-9153858b3c0e8c84c9f8,bowel,not_started,not_started,not_started,not_started,,,,
cet4-w-c53c0d2d94ceb7ca24d9,bowl,not_started,not_started,not_started,not_started,,,,
cet4-w-476d3706ccfa6cdadfb6,box,not_started,not_started,not_started,not_started,,,,
cet4-w-52b71831eedcfc500805,boxing,not_started,not_started,not_started,not_started,,,,
cet4-w-d671091a7d2c7235c76e,boy,not_started,not_started,not_started,not_started,,,,
cet4-w-0b5e798922633541feec,bracket,not_started,not_started,not_started,not_started,,,,
cet4-w-3eaf99819cb04b6b3d03,brag,not_started,not_started,not_started,not_started,,,,
cet4-w-44b88f9a9bc9eb0d76e4,brain,not_started,not_started,not_started,not_started,,,,
cet4-w-6a658d644826e62498fc,brake,not_started,not_started,not_started,not_started,,,,
cet4-w-7dd32fb0cc8d297bc59c,branch,not_started,not_started,not_started,not_started,,,,
cet4-w-5336011b62198f738386,brand,not_started,not_started,not_started,not_started,,,,
cet4-w-4e22c9d985b2fcd9c641,brand-new,not_started,not_started,not_started,not_started,,,,
cet4-w-dc7abf5ef592689d05cd,brandy,not_started,not_started,not_started,not_started,,,,
cet4-w-22dba84e950e40f6bd8a,brass,not_started,not_started,not_started,not_started,,,,
cet4-w-4eb8b2c46f0bd8bd61a4,brave,not_started,not_started,not_started,not_started,,,,
cet4-w-ee9eb45e49387cae3f5d,bravery,not_started,not_started,not_started,not_started,,,,
cet4-w-ea0172a95852a53132aa,bread,not_started,not_started,not_started,not_started,,,,
cet4-w-e4ea1d0ec72eecdf3146,breadth,not_started,not_started,not_started,not_started,,,,
cet4-w-a7b3b2f31bb89a15e023,break,not_started,not_started,not_started,not_started,,,,
cet4-w-c46a172cf8780406ced8,breakdown,not_started,not_started,not_started,not_started,,,,
cet4-w-788376f56b6fb519e671,breakfast,not_started,not_started,not_started,not_started,,,,
cet4-w-bad5f59b8eb085367581,breakthrough,not_started,not_started,not_started,not_started,,,,
cet4-w-f6ea8eb7abe5c389bc4c,breast,not_started,not_started,not_started,not_started,,,,
cet4-w-a6327dc94f454dbece78,breath,not_started,not_started,not_started,not_started,,,,
cet4-w-736aae4280ee64b6138d,breathe,not_started,not_started,not_started,not_started,,,,
cet4-w-701bcff67ef0a354501a,breed,not_started,not_started,not_started,not_started,,,,
cet4-w-86a9e0e96af2739a15e5,breeze,not_started,not_started,not_started,not_started,,,,
cet4-w-877b8e6e8675505ea457,bribe,not_started,not_started,not_started,not_started,,,,
cet4-w-4744623b09374a6238f1,bribery,not_started,not_started,not_started,not_started,,,,
cet4-w-b1a16eb0b9876d446efe,brick,not_started,not_started,not_started,not_started,,,,
cet4-w-a1ef86fa3d30e2ac9788,bride,not_started,not_started,not_started,not_started,,,,
cet4-w-5e96a0fc5f64aa38dd5d,bridegroom,not_started,not_started,not_started,not_started,,,,
cet4-w-6f785870e7c65a755695,bridge,not_started,not_started,not_started,not_started,,,,
cet4-w-8cc8ef565034fdc16977,brief,not_started,not_started,not_started,not_started,,,,
cet4-w-0561de55cd50122be071,briefcase,not_started,not_started,not_started,not_started,,,,
cet4-w-1a2b3ce9a736184068bc,briefing,not_started,not_started,not_started,not_started,,,,
cet4-w-4f6ede95d14b38649dbe,bright,not_started,not_started,not_started,not_started,,,,
cet4-w-7fbc84daea7794ea3ac8,brighten,not_started,not_started,not_started,not_started,,,,
cet4-w-cecefcef2c7edfa2ddba,brilliance,not_started,not_started,not_started,not_started,,,,
cet4-w-4c2aaa16cd9abcdd7ca5,brilliant,not_started,not_started,not_started,not_started,,,,
cet4-w-34492c7ce15a5119372c,bring,not_started,not_started,not_started,not_started,,,,
cet4-w-c3d89a1c911713c2e9bc,broad,not_started,not_started,not_started,not_started,,,,
cet4-w-3881dbea8a179b8146e5,broadcast,not_started,not_started,not_started,not_started,,,,
cet4-w-c5729a076b335e181c16,broaden,not_started,not_started,not_started,not_started,,,,
cet4-w-04f963b773b379b10def,brochure,not_started,not_started,not_started,not_started,,,,
cet4-w-81570b03050d59e427f7,broke,not_started,not_started,not_started,not_started,,,,
cet4-w-c60ea83ccf14a2f68318,broker,not_started,not_started,not_started,not_started,,,,
cet4-w-19f552ddce061af1558f,broom,not_started,not_started,not_started,not_started,,,,
cet4-w-9f21c2d079fa870034e1,brother,not_started,not_started,not_started,not_started,,,,
cet4-w-9b928968b2656a6b89a3,brow,not_started,not_started,not_started,not_started,,,,
cet4-w-f0701123bc7c42705c3a,brown,not_started,not_started,not_started,not_started,,,,
cet4-w-d4fd907069043245a558,browse,not_started,not_started,not_started,not_started,,,,
cet4-w-89ef0e076510741ef472,browser,not_started,not_started,not_started,not_started,,,,
cet4-w-9273b11dfe7c3b8bf917,brunch,not_started,not_started,not_started,not_started,,,,
cet4-w-f5c9314c94ced8ea1376,brush,not_started,not_started,not_started,not_started,,,,
cet4-w-1323fadacfcf4fa1c355,brutal,not_started,not_started,not_started,not_started,,,,
cet4-w-c4e555360ac3c4ea2365,brutality,not_started,not_started,not_started,not_started,,,,
cet4-w-47975f815ab25e89af04,bubble,not_started,not_started,not_started,not_started,,,,
cet4-w-e9a2a0a2a57cc177b030,buck,not_started,not_started,not_started,not_started,,,,
cet4-w-8e3786fed6978196830e,bucket,not_started,not_started,not_started,not_started,,,,
cet4-w-a34182aa38fbe2c0826b,buckle,not_started,not_started,not_started,not_started,,,,
cet4-w-4c70bf229a6be196ba7d,bud,not_started,not_started,not_started,not_started,,,,
cet4-w-8d742b6a1d2fd7ad191f,buddy,not_started,not_started,not_started,not_started,,,,
cet4-w-8f21df0d32a4d483edd2,budget,not_started,not_started,not_started,not_started,,,,
cet4-w-3f05f899a20421c18b7d,budgetary,not_started,not_started,not_started,not_started,,,,
cet4-w-a522181e9be69dbedd4a,buffet,not_started,not_started,not_started,not_started,,,,
cet4-w-51681264160f420c662d,bug,not_started,not_started,not_started,not_started,,,,
cet4-w-3ee336b9368b1a03f610,build,not_started,not_started,not_started,not_started,,,,
cet4-w-3ee2972d6114ed86308c,building,not_started,not_started,not_started,not_started,,,,
cet4-w-80c16db5003e0f20192a,bulb,not_started,not_started,not_started,not_started,,,,
cet4-w-f96e04a9e987792959cf,bulk,not_started,not_started,not_started,not_started,,,,
cet4-w-3905a82d0f97da502e1e,bulky,not_started,not_started,not_started,not_started,,,,
cet4-w-890b14b94f5d7eb7a072,bull,not_started,not_started,not_started,not_started,,,,
cet4-w-51e91c216375044ab2d5,bullet,not_started,not_started,not_started,not_started,,,,
cet4-w-668d9fd40946bf9e5996,bulletin,not_started,not_started,not_started,not_started,,,,
cet4-w-ebc540d9b52a886e3032,bully,not_started,not_started,not_started,not_started,,,,
cet4-w-90582992a5c4b15aa5c3,bump,not_started,not_started,not_started,not_started,,,,
cet4-w-b1f5296a902fa3dc2c7f,bumper,not_started,not_started,not_started,not_started,,,,
cet4-w-ee202cc4db57403e8a26,bunch,not_started,not_started,not_started,not_started,,,,
cet4-w-a3f12ab34fd918964144,bundle,not_started,not_started,not_started,not_started,,,,
cet4-w-6fedef481b52aed07fc7,burden,not_started,not_started,not_started,not_started,,,,
cet4-w-2b1a170ace2a107d66ae,bureau,not_started,not_started,not_started,not_started,,,,
cet4-w-3244fe3e3e1d1f0f8c74,burger,not_started,not_started,not_started,not_started,,,,
cet4-w-8b672b81c505e7d9c86b,burial,not_started,not_started,not_started,not_started,,,,
cet4-w-8b8a6935d749f2e81d49,burn,not_started,not_started,not_started,not_started,,,,
cet4-w-a8b18f193839dd12b48c,burst,not_started,not_started,not_started,not_started,,,,
cet4-w-efbb11383813665f6214,bury,not_started,not_started,not_started,not_started,,,,
cet4-w-e48b0eec08a65db081fe,bus,not_started,not_started,not_started,not_started,,,,
cet4-w-84764fc2b5bdff17f0f2,bush,not_started,not_started,not_started,not_started,,,,
cet4-w-33bc5fded7fc24544d7a,bushy,not_started,not_started,not_started,not_started,,,,
cet4-w-7e6e6666d047f87a9f4f,business,not_started,not_started,not_started,not_started,,,,
cet4-w-e5bf26319d83b8cd40c6,businessman,not_started,not_started,not_started,not_started,,,,
cet4-w-97553fd3b85c2f967fe3,busy,not_started,not_started,not_started,not_started,,,,
cet4-w-0494114ad933c59d4693,but,not_started,not_started,not_started,not_started,,,,
cet4-w-fe8aa388bfaf187e49fb,butcher,not_started,not_started,not_started,not_started,,,,
cet4-w-27ed2b40a0aa2d73a4a7,butter,not_started,not_started,not_started,not_started,,,,
cet4-w-4feedc68c7f648de0de4,butterfly,not_started,not_started,not_started,not_started,,,,
cet4-w-cecd13e4b342b5bff718,button,not_started,not_started,not_started,not_started,,,,
cet4-w-a237ca848667fda1edf6,buy,not_started,not_started,not_started,not_started,,,,
cet4-w-e4e42ea5113d4f30d495,buyer,not_started,not_started,not_started,not_started,,,,
cet4-w-7fb7c3b72167b46337b8,by,not_started,not_started,not_started,not_started,,,,
cet4-w-5344361024f751810521,bypass,not_started,not_started,not_started,not_started,,,,
cet4-w-057e5cdb764582b6e22b,bystander,not_started,not_started,not_started,not_started,,,,
cet4-w-25ecdf152fc45d7920ba,cab,not_started,not_started,not_started,not_started,,,,
